"district_nces_code","district_name","redfin_metro","metropolitan_division","metropolitan_statistical_area","num_top_schools","percent_top_schools","avg_school_rating","best_rating","percent_students_in_top_schools","total_students"
"0603270","Arvin Union Elementary","Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",0,0,2.33,4,0,2369
"0903240","Oxford School District","New Haven, CT","New Haven-Milford, CT","New Haven-Milford, CT",0,0,8,8,0,518
"3605850","Buffalo City School District","Buffalo, NY","Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY",1,0.025,2.48,10,0.0390496996176952,25634
"3904707","Pettisville Local School District","Toledo, OH","Toledo, OH","Toledo, OH",0,0,8,8,0,254
"0636000","Sausalito Marin City School District","San Rafael, CA","San Rafael, CA","San Francisco-Oakland-Hayward, CA",0,0,3,3,0,160
"4029070","Stroud School District","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,6,6,0,414
"4842280","Taylor Independent School District","Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",0,0,5,6,0,1149
"2508370","Needham School District","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",1,0.2,7.2,9,0.146424517593644,2643
"1712450","Dolton School District 148","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,1.6,4,0,1463
"2507350","Marshfield School District","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",2,0.4,7.8,9,0.35031847133758,2041
"3620640","Newark Central School District","Rochester, NY","Rochester, NY","Rochester, NY",0,0,3,3,0,454
"2507890","Millbury School District","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,6,6,0,426
"3600083","Nyc Geog District # 6 - Manhattan","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,3.68,8,0,13956
"3904921","Rootstown Local School District","Akron, OH","Akron, OH","Akron, OH",0,0,6,6,0,555
"3620910","North Babylon Union Free School District","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.4,7,0,2088
"1900027","Riverside Community School District","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",0,0,6,7,0,383
"2623490","Memphis Community Schools","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,8,8,0,411
"2902910","Affton 101 School District","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,7,7,0,528
"1727960","New Athens Community Unit School District 60","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,3,3,0,216
"0509540","Mayflower School District","Little Rock, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR",0,0,6,6,0,471
"0627300","Nicasio","San Rafael, CA","San Rafael, CA","San Francisco-Oakland-Hayward, CA",1,1,10,10,1,55
"0905280","Wolcott School District","New Haven, CT","New Haven-Milford, CT","New Haven-Milford, CT",2,0.666666666666667,9.33,10,0.661909009812667,1121
"1720430","Jersey Community Unit School District 100","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,0.5,8.5,9,0.373722627737226,685
"0604200","Bayshore Elementary","San Francisco, CA","San Francisco-Redwood City-South San Francisco, CA","San Francisco-Oakland-Hayward, CA",0,0,3,3,0,200
"2632370","Sparta Area Schools","Grand Rapids, MI","Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI",0,0,5,5,0,534
"0624870","Mill Valley Elementary","San Rafael, CA","San Rafael, CA","San Francisco-Oakland-Hayward, CA",5,1,10,10,1,2216
"2501650","Abington School District","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",0,0,5.5,7,0,986
"4834830","Pflugerville Independent School District","Austin, TX","Austin-Round Rock, TX","Austin-Round Rock, TX",3,0.1875,6.44,10,0.244451697127937,9192
"4841610","Stockdale Independent School District","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,7,7,0,407
"3905072","Otsego Local School District","Toledo, OH","Toledo, OH","Toledo, OH",0,0,5,5,0,715
"2626130","Novi Community School District","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",3,0.5,8,10,0.435680751173709,3195
"2903200","Archie R-V School District","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",1,1,9,9,1,283
"0803060","Colorado Springs 11 School District","Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO",2,0.0625,4.91,10,0.0630231809401159,12424
"4826430","Lake Dallas Independent School District","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",1,0.333333333333333,7.33,9,0.302028985507246,1725
"0404290","Laveen Elementary District","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",1,0.142857142857143,4.14,9,0.140705181261381,6041
"1301590","Dade County School District","Chattanooga, TN","Chattanooga, TN-GA","Chattanooga, TN-GA",0,0,8,8,0,1038
"1716680","Gillespie Community Unit School District 7","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,7,7,0,651
"3600095","Nyc Geog District #17 - Brooklyn","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,3.64,8,0,11058
"2800600","Benton County School District","Memphis, TN","Memphis, TN-MS-AR","Memphis, TN-MS-AR",0,0,5.5,7,0,989
"3415270","South Harrison Township School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,8,8,0,370
"4211580","Harrisburg City School District","Harrisburg, PA","Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA",0,0,1,1,0,1072
"3904384","Dayton City School District","Dayton, OH","Dayton, OH","Dayton, OH",0,0,2.71,6,0,9550
"1732850","Prospect Heights School District 23","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,9,9,1,319
"5103660","Stafford County Public Schools","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",1,0.0588235294117647,6.24,9,0.0724097980801059,12084
"5305130","Monroe School District","Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",0,0,6,8,0,2507
"2507020","Lowell School District","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,4.36,7,0,6870
"0633860","Saddleback Valley Unified","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",10,0.454545454545455,7.91,10,0.505057909397449,13642
"2722920","Westonka Public School District","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2,1,9.5,10,1,839
"1743330","Woodstock Community Unit School District 200","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,5.17,7,0,2470
"2200125","Central Community School District","Baton Rouge, LA","Baton Rouge, LA","Baton Rouge, LA",1,1,9,9,1,1023
"4814310","Cleburne Independent School District","Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0,3.43,7,0,3349
"4900420","Jordan District","Salt Lake City, UT","Salt Lake City, UT","Salt Lake City, UT",1,0.0303030303030303,4.91,9,0.0340155158493348,28487
"3617160","Levittown Union Free School District","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",4,0.666666666666667,8.67,9,0.682269958319974,3119
"1736300","Educational Service District 159 School District","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,4.5,6,0,1216
"1703840","Antioch Central Consolidated School District 34","Chicago, IL","Lake County-Kenosha County, IL-WI","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6.67,8,0,1333
"4205760","Cheltenham Township School District","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,6.8,8,0,2403
"3629850","Wantagh Union Free School District","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",3,1,9.33,10,1,1288
"2105700","Walton Verona Independent School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",1,1,9,9,1,595
"3407800","Jefferson Township School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,6,0,760
"4816290","Danbury Independent School District","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",1,1,9,9,1,423
"0904050","Shelton School District","Bridgeport, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",2,0.333333333333333,7.33,9,0.270665691294806,2734
"3404620","Elk Township School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,6,6,0,359
"1717310","Grant Central Consolidated School District 110","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,4,4,0,379
"5302700","Evergreen School District (clark)","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",1,0.0476190476190476,5.14,10,0.0588806497175141,11328
"3402850","Cedar Grove Township School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",2,1,9,9,1,643
"4226550","Wilson Area School District","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",1,0.333333333333333,6.67,9,0.292712066905615,837
"1713530","Edwardsville Community Unit School District 7","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",3,0.75,8.75,9,0.781873111782477,1655
"3904822","Springfield Local School District","Toledo, OH","Toledo, OH","Toledo, OH",2,0.5,8.5,10,0.454028925619835,1936
"3403540","Cranbury Township Board of Education School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,546
"1739780","Union Ridge School District 86","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,9,9,1,648
"3401590","Berlin Borough School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,6,6,0,861
"1200540","Flagler","Deltona, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL",2,0.4,8,9,0.425961371150165,5747
"3623520","Port Jervis City School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,3.5,4,0,1394
"2506240","Holliston School District","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,6,6,0,634
"0634710","San Lorenzo Unified","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",0,0,3.67,5,0,5138
"3403780","Delran Township School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,5,5,0,691
"2620880","Lakeview Public Schools (macomb)","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",3,0.75,8.75,9,0.749840865690643,1571
"1713970","Elmhurst School District 205","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",7,0.875,9.5,10,0.884615384615385,3588
"5505160","Germantown School District","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",3,0.75,9,10,0.766257668711656,1630
"3416500","Twp of Union Board of Education School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,4.83,8,0,2826
"4219350","Plum Borough School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",1,0.25,8,9,0.330935251798561,1668
"3407290","Hillside Board of Education School District","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",0,0,3.5,5,0,627
"0900420","Branford School District","New Haven, CT","New Haven-Milford, CT","New Haven-Milford, CT",1,0.333333333333333,6.67,10,0.323232323232323,1188
"0904530","Thompson School District","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,5,5,0,444
"3416110","Tenafly Public School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",4,1,9.5,10,1,1569
"3614010","Haverstraw-Stony Point Central School District (north Rockland)","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.33,8,0,4072
"4013560","Guthrie School District","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,3,4,0,1276
"0637500","South Pasadena Unified","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",3,1,10,10,1,2104
"2928290","Silex R-I School District","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,6,6,0,196
"5300380","Battle Ground School District","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,5.17,8,0,4003
"2511310","Sturbridge School District","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,7,7,0,976
"0903538","Regional School District 16","New Haven, CT","New Haven-Milford, CT","New Haven-Milford, CT",0,0,7,8,0,1156
"3904515","Xenia Community City School District","Dayton, OH","Dayton, OH","Dayton, OH",0,0,5,7,0,1965
"0400790","Apache Junction Unified District","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",0,0,5,8,0,1807
"1707860","Burnham School District 154-5","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,1,1,0,190
"3905043","Kings Local School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",1,0.25,7.5,9,0.190561797752809,2225
"5516290","West Bend School District","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",1,0.166666666666667,6.33,9,0.184311224489796,3136
"2501800","Agawam School District","Springfield, MA","Springfield, MA","Springfield, MA",0,0,4.5,6,0,1435
"4500870","Anderson 04 School District","Greenville, SC","Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC",1,0.25,7.5,9,0.175219023779725,1598
"0628080","Oakley Union Elementary","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",0,0,4.8,6,0,3022
"3904657","Olmsted Falls City School District","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",1,1,10,10,1,600
"3904468","Ravenna City School District","Akron, OH","Akron, OH","Akron, OH",0,0,5.67,7,0,1006
"3416890","Wall Township Public School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",3,0.75,8.75,10,0.66622691292876,1516
"4216110","Mt Lebanon School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",7,1,9.86,10,1,2308
"4224570","Upper Saint Clair School District","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",4,1,9.75,10,1,2078
"2502430","Belchertown School District","Springfield, MA","Springfield, MA","Springfield, MA",0,0,5,5,0,557
"2400540","Queen Anne's County Public Schools","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",0,0,7,8,0,2540
"2621180","Lapeer Community Schools","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,6.4,8,0,2199
"5301110","Central Valley School District","Spokane, WA","Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA",3,0.214285714285714,6.36,9,0.23096976016684,5754
"2504980","Framingham School District","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",1,0.125,5.13,9,0.136332019476003,4313
"3603960","Barker Central School District","Buffalo, NY","Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY",0,0,7,7,0,427
"3620160","Mt Pleasant Central School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,447
"4503360","Richland 01 School District","Columbia, SC","Columbia, SC","Columbia, SC",4,0.137931034482759,4.17,10,0.179871520342612,12142
"0903539","Regional School District 17","Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT",1,0.333333333333333,8.33,9,0.312825860271116,959
"3402310","Brielle Boro School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,566
"4017760","Liberty School District","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,4,4,0,375
"3401920","Bogota Public School District","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,8,8,0,596
"3905006","Springfield Local School District","Akron, OH","Akron, OH","Akron, OH",0,0,7,7,0,512
"0622350","Loma Prieta Joint Union Elementary","San Jose, CA","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA",1,1,9,9,1,332
"3414880","Shamong Township School District","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,4,4,0,415
"3904612","Madison Local School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",0,0,4,4,0,837
"0802370","Platte Canyon 1 School District","Denver, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO",0,0,7,7,0,587
"2624690","Mount Clemens Community School District","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,1,1,0,397
"4502310","Greenville 01 School District","Greenville, SC","Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC",16,0.32,6.88,10,0.355893131575836,33836
"0614940","Garvey Elementary","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",1,0.125,7.38,9,0.122554067971164,3884
"3303540","Hampton Falls School District","Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",1,1,10,10,1,264
"3626580","Sharon Springs Central School District","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",0,0,6,6,0,279
"1200870","Hillsborough","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL",33,0.232394366197183,5.63,10,0.270146989702175,93612
"3179080","Yutan Public Schools","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",1,1,9,9,1,270
"3904684","Amanda-Clearcreek Local School District","Columbus, OH","Columbus, OH","Columbus, OH",0,0,4,4,0,368
"1913320","Guthrie Center Community School District","Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA",0,0,8,8,0,329
"3620040","Mt Sinai Union Free School District","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,748
"3904615","Talawanda City School District","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",1,0.333333333333333,6.67,9,0.322482967448902,1321
