district_nces_code,polygon_area,district_name,cbsa_title,median_sale_price,median_sale_price_per_sqft,total_sales
3408250,3164784.7865461,Lambertville Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",36e4,208.33333333333334,117
3408310,2470907.15384315,Lavallette Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",65e4,400.219298245614,197
3408460,81991065.1726394,Lebanon Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",4e5,133.33333333333334,1
3408490,852015969.267661,Lenape Regional High School District,"New York-Newark-Jersey City, NY-NJ-PA",236e3,127.90697674418605,6509
3408500,65648968.9521738,Lenape Valley Regional Hi Schools,"New York-Newark-Jersey City, NY-NJ-PA",225e3,160.71428571428572,12
3408520,4230308.45028981,Leonia Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",47e4,265.0988776055585,248
3408580,17867710.1418146,Lincoln Park Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",285e3,193.82911392405063,196
3408610,29462910.4738461,Linden Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",235e3,155.60165975103735,83
3408700,124019389.28068,Little Egg Harbor Township School District,"New York-Newark-Jersey City, NY-NJ-PA",165e3,109.375,1286
3408730,7268613.84261024,Little Falls Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",28e4,212.47113163972287,331
3408760,4403959.34012013,Little Ferry Schools,"New York-Newark-Jersey City, NY-NJ-PA",245e3,174.95611468695142,202
3408790,8576129.24126098,Little Silver Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",527e3,245.39473684210526,291
3408820,36438285.4949222,Livingston Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",54e4,277.77777777777777,248
3408850,5920463.84726385,Lodi Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",3e5,199.343339587242,440
3408910,33231569.2549751,Long Beach Island Schools,"New York-Newark-Jersey City, NY-NJ-PA",69e4,424.38271604938274,1360
3408940,16255293.8795534,Long Branch Schools,"New York-Newark-Jersey City, NY-NJ-PA",282e3,178.6281179138322,853
3409210,12642393.0162773,Lyndhurst Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",328e3,215.4255319148936,471
3409240,10916216.1520392,Madison Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",641500.0,292.24904701397713,12
3409270,97039216.1750348,Old Bridge Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",3e5,180.72289156626505,1978
3409330,67747044.9227191,Mahwah Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",416e3,266.6856816885339,1043
3409390,79432144.8006174,Manalapan-Englishtown Reg Schools,"New York-Newark-Jersey City, NY-NJ-PA",37e4,179.009318293281,1661
3409420,4502746.15660303,Manasquan Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",525e3,324.8670998227998,278
3409450,213945471.964968,Manchester Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",108e3,92.86245353159852,3417
3409540,77419922.712705,Mansfield Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",319900.0,165.77777777777777,4
3409550,306601954.052955,North Warren Regional School,"New York-Newark-Jersey City, NY-NJ-PA",267e3,128.7128712871287,9
3409630,6334475.63437901,Manville Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",212e3,135.72204125950054,27
3409720,78966656.0994295,Marlboro Township Board Of Education,"New York-Newark-Jersey City, NY-NJ-PA",417e3,184.1887417218543,1376
3409750,20938309.7588538,Matawan-Aberdeen Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",275e3,176.40573318632855,1045
3409810,3329610.61514816,Maywood Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",365e3,228.826895565093,266
3409900,15522260.7620601,Mendham Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",24e4,NA,2
3409930,46985626.3020885,Mendham Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",605500.0,159.35550935550935,4
3409990,7204588.13591797,Metuchen Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",39e4,261.9250425894378,526
3410050,9160217.20885888,Middlesex Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",252500.0,183.76722817764164,385
3410110,117449209.176969,Middletown Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",344e3,190.67796610169492,2566
3410140,4044101.28760448,Midland Park Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",424900.0,255.50611790878753,209
3410170,3172312.22480821,Milford Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",208e3,152.046783625731,4
3410200,25557085.5884694,Millburn Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",926e3,431.0344827586207,45
3410230,94345080.1820844,Millstone Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",552500.0,174.5206369840754,348
3410290,4142790.51067181,Milltown Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",295e3,187.55118755118755,212
3410350,7938982.23586293,Mine Hill Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",257e3,172.20902612826603,8
3410380,5352899.12083022,Monmouth Beach Schools,"New York-Newark-Jersey City, NY-NJ-PA",422500.0,268.75483372003094,233
3410440,55820814.8044374,Monmouth Regional H S Di Schools,"New York-Newark-Jersey City, NY-NJ-PA",264500.0,176.8033946251768,1391
3410500,128708128.580189,Monroe Township School District,"New York-Newark-Jersey City, NY-NJ-PA",215900.0,135.80246913580248,3054
3410530,117372680.478192,Montague Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",59e3,110.0,4
3410560,16337110.2682343,Montclair Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",629e3,281.7814726840855,1063
3410590,85634875.6120897,Montgomery Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",58e4,227.09003215434083,709
3410620,10368719.9234107,Montvale Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",599517.0,270.87852494577004,351
3410650,49338724.2274534,Montville Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",59e4,234.22860712054967,159
3410680,4340092.49602391,Moonachie Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",34e4,NA,35
3410740,162316043.232411,Morris Hills Regional District,"New York-Newark-Jersey City, NY-NJ-PA",341341.0,204.58963282937364,180
3410770,6709716.02644653,Morris Plains Schools,"New York-Newark-Jersey City, NY-NJ-PA",163e3,207.5,14
3410810,48759885.4894132,Morris School District,"New York-Newark-Jersey City, NY-NJ-PA",435e3,240.6568516421291,53
3410860,7363445.98290746,Mount Arlington Schools,"New York-Newark-Jersey City, NY-NJ-PA",21e4,187.72893772893772,5
3410980,80406889.8480847,Mount Olive Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",295e3,146.61443760492446,22
3411010,7463033.90058561,Mountain Lakes Schools,"New York-Newark-Jersey City, NY-NJ-PA",7e5,285.77908822862327,20
3411040,10497545.5228754,Mountainside Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",56e4,263.76907763769077,5
3411130,2467247.21741765,Neptune City Schools,"New York-Newark-Jersey City, NY-NJ-PA",229500.0,165.02605674580198,210
3411160,22436303.8510624,Neptune Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",26e4,170.79207920792078,1031
3411190,2374317.8573049,Netcong Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",225e3,172.41379310344828,3
3411220,14981053.3435384,New Brunswick Schools,"New York-Newark-Jersey City, NY-NJ-PA",23e4,148.3613817537644,552
3411250,33198684.5767478,New Hanover Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",275e3,155.23513753327418,58
3411280,5968920.77312283,New Milford Schools,"New York-Newark-Jersey City, NY-NJ-PA",367500.0,229.4981640146879,415
3411310,9480399.14169768,New Providence Schools,"New York-Newark-Jersey City, NY-NJ-PA",55e4,149.06367041198502,4
3411340,64133412.5034623,Newark Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",163e3,71.94533762057878,887
3411400,8389698.370776,Newton Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",216500.0,111.33280127693536,11
3411430,6784225.71396541,North Arlington Schools,"New York-Newark-Jersey City, NY-NJ-PA",324e3,207.18232044198896,319
3411460,13823248.1596259,North Bergen Schools,"New York-Newark-Jersey City, NY-NJ-PA",32e4,197.76440240756665,1245
3411490,31727990.721143,North Brunswick Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",265e3,171.13223854796888,1029
3411520,7803959.66741683,North Caldwell Schools,"New York-Newark-Jersey City, NY-NJ-PA",63e4,277.0780856423174,173
3411550,9049013.36247649,North Haledon Schools,"New York-Newark-Jersey City, NY-NJ-PA",399e3,216.85971685971685,276
3411580,66348722.6758512,North Hanover Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",305e3,140.9313725490196,107
3411610,440902517.98789,North Hunterdon-Voorhees Regional High School District,"New York-Newark-Jersey City, NY-NJ-PA",39e4,157.25806451612902,33
3411640,7260378.72618804,North Plainfield Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",228e3,164.2208245981831,40
3411700,254972364.074086,Northern Burlington Count Schools,"New York-Newark-Jersey City, NY-NJ-PA",298500.0,139.02035021296734,852
3411730,21748553.9389451,Northern Highlands Region Schools,"New York-Newark-Jersey City, NY-NJ-PA",73e4,293.57231149567366,574
3411760,46701759.8674637,Northern Valley Regional High School,"New York-Newark-Jersey City, NY-NJ-PA",59e4,271.21001390820584,1401
3411820,5882514.07452616,Northvale Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",439e3,247.53974261922787,175
3411850,7072895.4515846,Norwood Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",519e3,252.80898876404495,190
3411880,8861548.36089958,Nutley Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",349e3,218.2800751879699,693
3411910,22575499.1615485,Oakland Board Of Education,"New York-Newark-Jersey City, NY-NJ-PA",425e3,242.24806201550388,448
3412030,1181754.53066747,Ocean Gate Schools,"New York-Newark-Jersey City, NY-NJ-PA",173e3,139.2350666093683,106
3412060,28824813.9524327,Ocean Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",338e3,190.22687609075044,915
3412090,53656090.6920608,Ocean Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",225e3,139.50667205822887,457
3412120,13159546.6047503,Oceanport Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",392500.0,230.32200357781753,336
3412150,5929902.69228654,Ogdensburg Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",29e4,131.40161725067387,3
3412180,10857787.5404852,Old Tappan Schools,"New York-Newark-Jersey City, NY-NJ-PA",72e4,285.2497783032811,224
3412240,6663704.11916329,Oradell Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",556e3,281.6229116945107,236
3412260,11565068.8201624,River Dell Regional High School District,"New York-Newark-Jersey City, NY-NJ-PA",496e3,269.6526508226691,577
3412270,5751792.06219489,Orange Board Of Education,"New York-Newark-Jersey City, NY-NJ-PA",107500.0,59.61426066627703,107
3412360,3298864.22103701,Palisades Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",59e4,267.66513056835635,482
3412420,27280407.8307431,Paramus Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",585e3,300.9097270818754,643
3412450,6732542.93778495,Park Ridge Schools,"New York-Newark-Jersey City, NY-NJ-PA",49e4,261.6279069767442,292
3412480,65681436.8545782,Parsippany-Troy Hills Township Schools,"New York-Newark-Jersey City, NY-NJ-PA",382e3,211.99819576003608,106
3412510,38401989.0832015,Pascack Valley Regional High School District,"New York-Newark-Jersey City, NY-NJ-PA",562e3,268.4169278996865,1258
3412540,8390084.91379937,Passaic City Schools,"New York-Newark-Jersey City, NY-NJ-PA",215e3,128.90625,357
3412570,25814595.0590235,Passaic Valley Regional H Schools,"New York-Newark-Jersey City, NY-NJ-PA",335e3,209.82142857142858,919
3412600,13274991.1121511,Passaic County Manchester Schools,"New York-Newark-Jersey City, NY-NJ-PA",307e3,181.0344827586207,527
3412660,31437223.6242842,Long Hill Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",387e3,NA,3
3412690,22701446.5001272,Paterson Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",16e4,83.89261744966443,1205
3412810,172905801.592978,Pemberton Township Schools,"New York-Newark-Jersey City, NY-NJ-PA",122e3,92.62883235485975,807
3412900,18558111.3403327,Pequannock Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",38e4,239.74358974358975,248
3412930,14655190.3349967,Perth Amboy Schools,"New York-Newark-Jersey City, NY-NJ-PA",159e3,110.71428571428571,769
3413000,378353342.333223,Pinelands Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",165e3,110.0,1535
3413050,49520764.8235206,Piscataway Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",281e3,183.22475570032574,1205
3413140,16303646.6697143,Plainfield Public Schools District,"New York-Newark-Jersey City, NY-NJ-PA",198e3,88.2899628252788,76
3413230,103864401.487231,Plumsted Township School District,"New York-Newark-Jersey City, NY-NJ-PA",295e3,153.53311135775064,241
3413260,35470947.0761541,Pohatcong Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",172500.0,121.12403100775194,11
3413290,10778881.0008539,Point Pleasant Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",31e4,209.93701889433171,830
3413320,6174861.59942887,Point Pleasant Beach Schools,"New York-Newark-Jersey City, NY-NJ-PA",475e3,305.25030525030525,280
3413350,8255117.30902914,Pompton Lakes Schools,"New York-Newark-Jersey City, NY-NJ-PA",255e3,183.88888888888889,369
3413410,47504655.6764339,Princeton Regional Schools,"New York-Newark-Jersey City, NY-NJ-PA",814500.0,345.82775546630967,930
3413470,1235424.11427833,Prospect Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",225e3,113.08060109289617,70
3413530,10024477.9673903,Rahway Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",237e3,164.90228013029315,97
3413560,65122513.8160028,Ramapo Indian Hills Regional High School District,"New York-Newark-Jersey City, NY-NJ-PA",615e3,278.25512227362856,1321
3413590,14461485.4512787,Ramsey Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",479e3,271.7391304347826,561
3413650,54440288.3781892,Randolph Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",445e3,192.23300970873785,36
3413680,14680838.9498595,Hazlet Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",277500.0,176.6541822721598,709
3413710,124271620.246786,Readington Township Public School District,"New York-Newark-Jersey City, NY-NJ-PA",429e3,184.95428096425601,16
3413740,5593894.79664647,Red Bank Schools,"New York-Newark-Jersey City, NY-NJ-PA",31e4,222.88261515601783,456
3413750,19860134.5514534,Red Bank Regional H S Di Schools,"New York-Newark-Jersey City, NY-NJ-PA",403150.0,231.4814814814815,925
3413770,7389155.13444208,Ridgefield Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",42e4,241.6918429003021,248
3413800,4953503.69982565,Ridgefield Park School District,"New York-Newark-Jersey City, NY-NJ-PA",269900.0,182.031708749266,282
3413830,15033305.4215294,Ridgewood Village Schools,"New York-Newark-Jersey City, NY-NJ-PA",699e3,339.58891867739055,906
3413860,72871051.4471003,Ringwood School District,"New York-Newark-Jersey City, NY-NJ-PA",3e5,174.2831541218638,359
3413890,4903738.85462067,River Edge Schools,"New York-Newark-Jersey City, NY-NJ-PA",45e4,263.1578947368421,341
3413950,11057512.8293508,River Vale Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",555e3,268.4757505773672,347
3413980,5393676.50390899,Riverdale Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",285990.0,246.5034965034965,170
3414070,2749038.66915558,Rochelle Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",315e3,214.37994722955145,210
3414100,5480994.90254871,Rockaway Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",315e3,181.8181818181818,10
3414130,118449262.6579,Rockaway Township School District,"New York-Newark-Jersey City, NY-NJ-PA",33e4,191.63658243080627,61
3414220,4965876.28432503,Roosevelt Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",255e3,133.51351351351352,37
3414250,9199876.72709683,Roseland Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",545e3,254.53277545327754,74
3414280,7310494.81321762,Roselle Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",175e3,138.33701250919793,36
3414310,3187374.88806162,Roselle Park Schools,"New York-Newark-Jersey City, NY-NJ-PA",265500.0,300.77262693156734,22
3414340,56744908.5540957,Roxbury Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",278e3,169.84536082474227,26
3414370,18411385.9801869,Rumson Borough Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",935e3,337.80011166945843,331
3414400,23875405.4518462,Rumson-Fair Haven Regiona Schools,"New York-Newark-Jersey City, NY-NJ-PA",749900.0,319.27023945267956,622
3414460,7626683.68303922,Rutherford Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",41e4,249.38423645320196,552
3414490,7034176.30539592,Saddle Brook Township Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",33e4,220.83333333333334,363
3414520,12857936.4211284,Saddle River Schools,"New York-Newark-Jersey City, NY-NJ-PA",1456500.0,331.82503770739066,101
3414610,176837114.960193,Sandyston-Walpack Townshi Schools,"New York-Newark-Jersey City, NY-NJ-PA",41e4,120.65921130076515,1
3414640,45706007.7949548,Sayreville Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",265e3,171.50600077429345,1151
