district_name,state,schooldistrictunified,total_commuters,commute_Less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,agg_travel_time,agg_travel_time_m,agg_travel_time_f,commute_under_30,commute_greater_than_30,percent_under_30,mean_commute_time,total_population,percent_drive_alone
"Nahant School District, Massachusetts",25,08220,1766.0,78.0,115.0,159.0,173.0,156.0,126.0,163.0,58.0,43.0,267.0,320.0,108.0,64775.0,32035.0,32745.0,807.0,959.0,0.45696489241223104,36.67893544733862,3454.0,0.7722666666666667
"New Salem-Wendell School District, Massachusetts",25,08530,850.0,33.0,53.0,65.0,81.0,101.0,76.0,147.0,56.0,41.0,89.0,83.0,25.0,27190.0,15260.0,11930.0,409.0,441.0,0.4811764705882353,31.988235294117647,1903.0,0.759453781512605
"Norfolk School District, Massachusetts",25,08640,4439.0,51.0,353.0,414.0,407.0,347.0,214.0,502.0,162.0,205.0,726.0,812.0,246.0,167220.0,100810.0,66410.0,1786.0,2653.0,0.4023428700157693,37.67064654201397,11660.0,0.7160314830157415
"Northborough School District, Massachusetts",25,08880,7014.0,283.0,555.0,765.0,899.0,1145.0,364.0,937.0,219.0,179.0,696.0,710.0,262.0,205760.0,119470.0,86290.0,4011.0,3003.0,0.5718562874251497,29.335614485315084,14814.0,0.8055483198749674
"Edgartown School District, Massachusetts",25,09090,1818.0,178.0,156.0,474.0,634.0,122.0,80.0,67.0,65.0,0.0,7.0,13.0,22.0,27950.0,14560.0,13390.0,1644.0,174.0,0.9042904290429042,15.374037403740374,4217.0,0.8151885289431758
"Orange School District, Massachusetts",25,09180,2889.0,194.0,651.0,465.0,230.0,220.0,94.0,278.0,55.0,195.0,252.0,217.0,38.0,66985.0,33090.0,33895.0,1854.0,1035.0,0.6417445482866043,23.186223606784356,7752.0,0.760643330179754
"Orleans School District, Massachusetts",25,09210,2191.0,151.0,533.0,380.0,253.0,364.0,54.0,207.0,20.0,77.0,55.0,27.0,70.0,42220.0,19400.0,22820.0,1735.0,456.0,0.7918758557736193,19.269739844819718,5859.0,0.715742251223491
"Pelham School District, Massachusetts",25,09390,573.0,3.0,49.0,153.0,114.0,71.0,5.0,44.0,23.0,21.0,56.0,26.0,8.0,13275.0,6270.0,7005.0,395.0,178.0,0.6893542757417103,23.167539267015705,1316.0,0.8328267477203647
"Petersham School District, Massachusetts",25,09540,503.0,18.0,33.0,45.0,45.0,39.0,40.0,58.0,15.0,6.0,99.0,65.0,40.0,19060.0,11485.0,7580.0,220.0,283.0,0.43737574552683894,37.89264413518887,1161.0,0.7389770723104057
"Plainville School District, Massachusetts",25,09690,4856.0,166.0,490.0,276.0,785.0,672.0,273.0,818.0,138.0,210.0,392.0,429.0,207.0,146020.0,82780.0,63240.0,2662.0,2194.0,0.5481878088962109,30.07001647446458,8735.0,0.8036833855799373
"Plympton School District, Massachusetts",25,09780,1400.0,53.0,92.0,127.0,201.0,147.0,53.0,213.0,73.0,73.0,111.0,156.0,101.0,46915.0,24145.0,22765.0,673.0,727.0,0.4807142857142857,33.510714285714286,2868.0,0.8716540837336993
"Richmond School District, Massachusetts",25,10080,692.0,21.0,33.0,103.0,183.0,164.0,66.0,47.0,0.0,4.0,21.0,34.0,16.0,16065.0,8590.0,7475.0,570.0,122.0,0.8236994219653179,23.215317919075144,1498.0,0.82959048877146635
"Rochester School District, Massachusetts",25,10140,2734.0,7.0,55.0,354.0,464.0,453.0,269.0,299.0,120.0,54.0,287.0,244.0,128.0,88515.0,55405.0,33110.0,1602.0,1132.0,0.5859546452084857,32.37564008778347,5385.0,0.8883786647827623
"Rowe School District, Massachusetts",25,10230,195.0,23.0,29.0,19.0,22.0,4.0,0.0,24.0,1.0,14.0,37.0,15.0,7.0,5765.0,3460.0,2305.0,97.0,98.0,0.49743589743589745,29.564102564102566,472.0,0.7584541062801933
"Savoy School District, Massachusetts",25,10530,361.0,12.0,18.0,18.0,20.0,55.0,36.0,71.0,21.0,23.0,44.0,24.0,19.0,11965.0,6335.0,5630.0,159.0,202.0,0.4404432132963989,33.14404432132964,796.0,0.8641025641025641
"Sherborn School District, Massachusetts",25,10710,1856.0,28.0,83.0,216.0,68.0,259.0,72.0,302.0,63.0,196.0,219.0,321.0,29.0,63200.0,38435.0,24765.0,726.0,1130.0,0.3911637931034483,34.05172413793103,4245.0,0.7904903417533432
"Shutesbury School District, Massachusetts",25,10800,892.0,16.0,30.0,55.0,103.0,197.0,86.0,149.0,50.0,67.0,90.0,39.0,10.0,25525.0,12285.0,13240.0,487.0,405.0,0.5459641255605381,28.615470852017935,1712.0,0.8028747433264887
"Somerset School District, Massachusetts",25,10860,7995.0,188.0,558.0,1432.0,1277.0,1064.0,608.0,1167.0,329.0,208.0,558.0,345.0,261.0,205860.0,116225.0,89640.0,5127.0,2868.0,0.6412757973733584,25.74859287054409,18271.0,0.8867742712599374
"Southampton School District, Massachusetts",25,10950,3296.0,108.0,281.0,267.0,522.0,509.0,352.0,509.0,174.0,105.0,338.0,39.0,92.0,86335.0,40295.0,46040.0,2039.0,1257.0,0.618628640776699,26.1938713592233,6022.0,0.8979294254884806
"Southborough School District, Massachusetts",25,10980,4549.0,150.0,287.0,571.0,509.0,655.0,199.0,475.0,182.0,180.0,589.0,649.0,103.0,140645.0,76390.0,64255.0,2371.0,2178.0,0.5212134535062651,30.917784128379864,9909.0,0.8361156351791531
"Sturbridge School District, Massachusetts",25,11310,4169.0,126.0,439.0,574.0,385.0,303.0,218.0,538.0,191.0,199.0,763.0,333.0,100.0,123870.0,69960.0,53910.0,2045.0,2124.0,0.4905253058287359,29.71216118973375,9420.0,0.8256142639704284
"Sudbury School District, Massachusetts",25,11340,7609.0,128.0,377.0,719.0,698.0,697.0,354.0,1232.0,377.0,792.0,1090.0,939.0,206.0,257450.0,157755.0,99695.0,2973.0,4636.0,0.390721513996583,33.83493231699303,18397.0,0.7977357609710551
"Sunderland School District, Massachusetts",25,11370,2355.0,99.0,131.0,358.0,797.0,432.0,140.0,206.0,42.0,46.0,50.0,0.0,54.0,45730.0,26900.0,18835.0,1957.0,398.0,0.8309978768577495,19.418259023354565,3680.0,0.656916005014626
"Topsfield School District, Massachusetts",25,11670,2893.0,94.0,115.0,374.0,330.0,303.0,210.0,461.0,104.0,49.0,511.0,205.0,137.0,90980.0,50265.0,40715.0,1426.0,1467.0,0.4929139301762876,31.448323539578293,6379.0,0.8671171171171171
"Truro School District, Massachusetts",25,11730,658.0,48.0,107.0,142.0,174.0,76.0,21.0,22.0,0.0,25.0,0.0,27.0,16.0,11680.0,4550.0,7130.0,568.0,90.0,0.8632218844984803,17.75075987841945,1644.0,0.7644882860665845
"Wales School District, Massachusetts",25,11940,816.0,28.0,46.0,36.0,61.0,47.0,56.0,85.0,60.0,77.0,187.0,119.0,14.0,29680.0,18070.0,11605.0,274.0,542.0,0.33578431372549017,36.372549019607845,1904.0,0.7923433874709976
"Wellfleet School District, Massachusetts",25,12300,1205.0,112.0,250.0,150.0,122.0,253.0,32.0,192.0,12.0,8.0,18.0,10.0,46.0,26150.0,10290.0,15860.0,919.0,286.0,0.762655601659751,21.70124481327801,3109.0,0.7111426543647977
"Tisbury School District, Massachusetts",25,12570,2002.0,359.0,364.0,438.0,365.0,326.0,0.0,106.0,0.0,15.0,29.0,0.0,0.0,24155.0,12580.0,11570.0,1852.0,150.0,0.9250749250749251,12.065434565434565,4055.0,0.729089219330855
"Westhampton School District, Massachusetts",25,12690,884.0,25.0,55.0,75.0,183.0,190.0,75.0,115.0,34.0,40.0,46.0,19.0,27.0,22565.0,13350.0,9215.0,603.0,281.0,0.6821266968325792,25.52601809954751,1727.0,0.828365878725591
"Whately School District, Massachusetts",25,12870,749.0,31.0,79.0,124.0,97.0,148.0,57.0,114.0,17.0,15.0,32.0,16.0,19.0,17045.0,8650.0,8395.0,536.0,213.0,0.7156208277703605,22.757009345794394,1391.0,0.8154402895054282
"Williamsburg School District, Massachusetts",25,12990,1214.0,43.0,167.0,185.0,153.0,142.0,102.0,147.0,30.0,25.0,157.0,60.0,3.0,28770.0,14175.0,14595.0,792.0,422.0,0.6523887973640856,23.69851729818781,2459.0,0.7964338781575037
"Williamstown School District, Massachusetts",25,13020,2948.0,453.0,953.0,695.0,298.0,121.0,56.0,123.0,18.0,53.0,80.0,59.0,39.0,41460.0,21455.0,2e4,2576.0,372.0,0.8738127544097694,14.063772048846676,7605.0,0.5590923416325244
"Wrentham School District, Massachusetts",25,13290,5249.0,32.0,470.0,558.0,546.0,680.0,184.0,616.0,230.0,200.0,759.0,592.0,382.0,179980.0,109485.0,70500.0,2470.0,2779.0,0.470565822061345,34.288435892550964,11287.0,0.8219104155423638
"Farmington River Regional School District, Massachusetts",25,13321,997.0,47.0,32.0,27.0,39.0,90.0,57.0,240.0,58.0,66.0,174.0,106.0,61.0,39745.0,24805.0,14935.0,292.0,705.0,0.2928786359077232,39.864593781344034,2394.0,0.7584070796460177
"Remainder of Massachusetts, Massachusetts",25,99999,3007137.0,75714.0,260301.0,372739.0,402316.0,394268.0,175603.0,432095.0,97205.0,141592.0,305419.0,260984.0,88901.0,86437700.0,46296470.0,40141230.0,1680941.0,1326196.0,0.5589838441015491,28.744184252330374,6285247.0,0.7103548605109655
"Appleton, Maine",23,02510,663.0,40.0,52.0,37.0,58.0,67.0,110.0,138.0,45.0,29.0,49.0,14.0,24.0,18180.0,9235.0,8945.0,364.0,299.0,0.5490196078431373,27.420814479638008,1570.0,0.7570621468926554
"Bar Harbor, Maine",23,02850,2563.0,304.0,537.0,579.0,676.0,222.0,92.0,83.0,0.0,18.0,39.0,13.0,0.0,32525.0,17055.0,15465.0,2410.0,153.0,0.9403043308622708,12.690206788919236,5296.0,0.462123832583881
"Beals, Maine",23,02950,176.0,50.0,60.0,26.0,2.0,0.0,0.0,14.0,4.0,0.0,2.0,13.0,5.0,2680.0,1400.0,1280.0,138.0,38.0,0.7840909090909091,15.227272727272727,413.0,0.639344262295082
"Great Salt Bay Community School District, Maine",23,06160,1938.0,98.0,314.0,405.0,236.0,212.0,109.0,186.0,98.0,48.0,111.0,68.0,53.0,44070.0,23210.0,20860.0,1374.0,564.0,0.7089783281733746,22.739938080495357,4784.0,0.7657276995305164
"Hope, Maine",23,06610,743.0,62.0,60.0,138.0,142.0,161.0,51.0,60.0,5.0,18.0,6.0,19.0,21.0,14780.0,7240.0,7540.0,614.0,129.0,0.8263795423956931,19.892328398384926,1656.0,0.7619047619047619
"Jonesport, Maine",23,07100,471.0,64.0,114.0,108.0,69.0,31.0,7.0,45.0,0.0,0.0,12.0,3.0,18.0,7855.0,5460.0,2395.0,393.0,78.0,0.8343949044585988,16.67728237791932,1269.0,0.7391304347826086
"Lincolnville, Maine",23,07450,1013.0,9.0,58.0,130.0,239.0,206.0,40.0,170.0,32.0,27.0,69.0,22.0,11.0,23650.0,12740.0,10910.0,682.0,331.0,0.6732477788746298,23.34649555774926,2240.0,0.7161234991423671
"Mount Desert, Maine",23,08490,1045.0,132.0,126.0,230.0,208.0,211.0,28.0,46.0,17.0,0.0,12.0,16.0,19.0,17830.0,10235.0,7595.0,935.0,110.0,0.8947368421052632,17.0622009569378,2339.0,0.6899488926746167
"School Administrative District 28, Maine",23,11130,3276.0,398.0,627.0,967.0,423.0,332.0,128.0,202.0,40.0,28.0,57.0,57.0,17.0,46600.0,26045.0,20555.0,2875.0,401.0,0.8775946275946276,14.224664224664224,8187.0,0.7963924569554524
"Southwest Harbor, Maine",23,12390,875.0,95.0,287.0,166.0,53.0,63.0,24.0,156.0,4.0,4.0,16.0,3.0,4.0,12390.0,4805.0,7585.0,688.0,187.0,0.7862857142857143,14.16,1848.0,0.6248756218905472
"Tremont, Maine",23,12960,710.0,51.0,130.0,95.0,61.0,56.0,67.0,194.0,28.0,17.0,0.0,3.0,8.0,14095.0,6070.0,8025.0,460.0,250.0,0.647887323943662,19.85211267605634,1560.0,0.7461340206185567
"Remainder of Maine, Maine",23,99999,587515.0,30575.0,75524.0,90017.0,89244.0,82352.0,36739.0,66513.0,16590.0,20199.0,41250.0,25373.0,13139.0,13947025.0,7700020.0,6247005.0,404451.0,183064.0,0.6884096576257628,23.739010918870157,1297938.0,0.782256946794692
"Anchorage Independent School District, Kentucky",21,00090,969.0,30.0,77.0,123.0,123.0,169.0,111.0,217.0,13.0,14.0,74.0,13.0,5.0,22170.0,13255.0,8915.0,633.0,336.0,0.653250773993808,22.879256965944272,2255.0,0.877906976744186
"East Bernstadt Independent School District, Kentucky",21,01590,430.0,22.0,75.0,78.0,66.0,86.0,4.0,57.0,5.0,7.0,23.0,7.0,0.0,7720.0,4325.0,3395.0,331.0,99.0,0.7697674418604651,17.953488372093023,1436.0,0.7868131868131868
"Science Hill Independent School District, Kentucky",21,05220,942.0,43.0,128.0,175.0,245.0,135.0,26.0,68.0,9.0,3.0,23.0,69.0,18.0,19645.0,10775.0,8870.0,752.0,190.0,0.7983014861995754,20.85456475583864,2241.0,0.8402061855670103
"Southgate Independent School District, Kentucky",21,05460,2255.0,13.0,392.0,408.0,461.0,446.0,182.0,87.0,38.0,88.0,128.0,0.0,12.0,41075.0,22155.0,18920.0,1902.0,353.0,0.8434589800443459,18.215077605321508,3821.0,0.8404772425983208
"West Point Independent School District, Kentucky",21,05850,341.0,18.0,20.0,14.0,22.0,67.0,18.0,67.0,8.0,36.0,57.0,4.0,10.0,10385.0,6260.0,4125.0,159.0,182.0,0.4662756598240469,30.454545454545453,971.0,0.7790368271954674
"Remainder of Kentucky, Kentucky",21,99999,1801331.0,69510.0,211683.0,282414.0,312773.0,279634.0,118110.0,220842.0,48013.0,51302.0,108078.0,64097.0,34875.0,41371845.0,23373685.0,17998160.0,1274124.0,527207.0,0.7073236401305479,22.96737523531211,4386629.0,0.8242954506464543
"Pinckneyville School District 50, Illinois",17,00009,2668.0,174.0,335.0,264.0,338.0,593.0,158.0,306.0,111.0,54.0,115.0,60.0,160.0,70065.0,42415.0,27650.0,1862.0,806.0,0.6979010494752623,26.261244377811096,6694.0,0.8725631768953068
"Beach Park Community Consolidated School District 3, Illinois",17,00010,10058.0,151.0,678.0,855.0,1348.0,1586.0,719.0,1553.0,337.0,791.0,976.0,751.0,313.0,299755.0,160455.0,139300.0,5337.0,4721.0,0.5306223901372042,29.802644660966394,20746.0,0.8414182739138905
"Saunemin Community Consolidated School District 438, Illinois",17,00065,410.0,24.0,16.0,49.0,81.0,105.0,50.0,22.0,3.0,0.0,11.0,28.0,21.0,10895.0,7205.0,3690.0,325.0,85.0,0.7926829268292683,26.573170731707318,882.0,0.8617511520737328
"Marengo-Union Elementary Consolidated District 165, Illinois",17,00077,4570.0,367.0,495.0,460.0,269.0,420.0,218.0,587.0,246.0,243.0,525.0,553.0,187.0,146e3,91660.0,54340.0,2229.0,2341.0,0.487746170678337,31.947483588621445,10362.0,0.8063776573572322
"New Holland-Middletown Elementary School District 88, Illinois",17,00103,475.0,34.0,16.0,50.0,73.0,99.0,50.0,46.0,11.0,34.0,46.0,8.0,8.0,12285.0,5200.0,7085.0,322.0,153.0,0.6778947368421052,25.86315789473684,882.0,0.7752577319587629
"Streator Elementary School District 44, Illinois",17,00112,6766.0,577.0,1804.0,1003.0,382.0,510.0,306.0,934.0,170.0,208.0,554.0,232.0,86.0,137640.0,77855.0,59785.0,4582.0,2184.0,0.677209577298256,20.342890925214306,16479.0,0.8060659084281131
"North Shore School District 112, Illinois",17,00119,14936.0,469.0,1375.0,2033.0,2180.0,1838.0,899.0,1574.0,346.0,662.0,1348.0,1905.0,307.0,429175.0,264870.0,164305.0,8794.0,6142.0,0.5887787895018747,28.734266202463846,35813.0,0.7022573635924674
"Nippersink School District 2, Illinois",17,00222,5016.0,228.0,280.0,401.0,443.0,614.0,149.0,581.0,136.0,318.0,849.0,678.0,339.0,186100.0,117990.0,68110.0,2115.0,2901.0,0.4216507177033493,37.101275917065394,11623.0,0.8482008995502249
"Prairieview-Ogden Community Consolidated School District 197, Illinois",17,00330,1152.0,28.0,139.0,54.0,109.0,250.0,236.0,248.0,34.0,14.0,31.0,6.0,3.0,25415.0,12355.0,13060.0,816.0,336.0,0.7083333333333334,22.061631944444443,2475.0,0.7350689127105666
"East Coloma-Nelson Consolidated Elementary School District 20, Illinois",17,01411,1225.0,99.0,191.0,248.0,223.0,171.0,55.0,93.0,13.0,16.0,54.0,46.0,16.0,23820.0,12915.0,10905.0,987.0,238.0,0.8057142857142857,19.444897959183674,3064.0,0.8939271255060729
"Addison School District 4, Illinois",17,03150,17738.0,488.0,1681.0,2389.0,2265.0,2704.0,1035.0,2713.0,522.0,611.0,1467.0,1379.0,484.0,490180.0,283305.0,206880.0,10562.0,7176.0,0.5954448077573571,27.63445709775623,38341.0,0.8037883808261542
"Akin Community Consolidated School District 91, Illinois",17,03210,310.0,4.0,21.0,41.0,57.0,39.0,19.0,35.0,9.0,18.0,32.0,17.0,18.0,9605.0,6180.0,3420.0,181.0,129.0,0.5838709677419355,30.983870967741936,780.0,0.838006230529595
"Albers School District 63, Illinois",17,03270,706.0,37.0,68.0,83.0,71.0,48.0,33.0,103.0,9.0,61.0,113.0,50.0,30.0,21785.0,12780.0,9005.0,340.0,366.0,0.48158640226628896,30.856940509915013,1389.0,0.8136986301369863
"Allen Township Community Consolidated School District 65, Illinois",17,03420,415.0,13.0,58.0,58.0,45.0,65.0,34.0,52.0,14.0,7.0,18.0,46.0,5.0,10285.0,5920.0,4365.0,273.0,142.0,0.6578313253012048,24.783132530120483,889.0,0.8531468531468531
"Alsip-Hazelgreen-Oaklawn School District 126, Illinois",17,03480,7524.0,107.0,766.0,801.0,1042.0,713.0,236.0,1179.0,314.0,471.0,948.0,763.0,184.0,227465.0,119290.0,108175.0,3665.0,3859.0,0.48710792131844766,30.231924508240297,17124.0,0.8012828904306847
"Anna Community Consolidated School District 37, Illinois",17,03750,2420.0,114.0,354.0,507.0,204.0,207.0,35.0,462.0,186.0,107.0,147.0,97.0,0.0,52635.0,28530.0,24105.0,1421.0,999.0,0.5871900826446281,21.75,6373.0,0.7761020881670534
"Antioch Community Consolidated School District 34, Illinois",17,03840,11404.0,492.0,953.0,941.0,743.0,904.0,633.0,1455.0,776.0,820.0,1607.0,1455.0,625.0,394830.0,234670.0,160160.0,4666.0,6738.0,0.4091546825675202,34.622062434233605,24240.0,0.8495849752662027
"Aptakisic-Tripp Community Consolidated School District, Illinois",17,03900,9936.0,69.0,571.0,1286.0,1488.0,1498.0,707.0,1520.0,515.0,579.0,709.0,761.0,233.0,281370.0,154385.0,126985.0,5619.0,4317.0,0.5655193236714976,28.318236714975846,19425.0,0.8006830471492268
"Arbor Park School District 145, Illinois",17,03930,6932.0,132.0,426.0,744.0,718.0,839.0,532.0,1039.0,280.0,273.0,924.0,869.0,156.0,214025.0,117130.0,96895.0,3391.0,3541.0,0.4891806116560877,30.874927870744372,13513.0,0.7903631284916202
"Summit School District 104, Illinois",17,04050,5098.0,150.0,394.0,561.0,840.0,618.0,286.0,746.0,173.0,299.0,573.0,295.0,163.0,145185.0,81890.0,63295.0,2849.0,2249.0,0.5588466065123577,28.47881522165555,12690.0,0.7136529944155594
"Arlington Heights School District 25, Illinois",17,04140,22883.0,348.0,2409.0,2470.0,2578.0,3081.0,1601.0,2811.0,724.0,1456.0,2572.0,2222.0,611.0,672460.0,399860.0,272600.0,12487.0,10396.0,0.5456889393873181,29.38688109076607,51042.0,0.774127394282433
"Armstrong-Ellis Consolidated School District 61, Illinois",17,04200,496.0,28.0,31.0,42.0,34.0,76.0,45.0,92.0,17.0,18.0,74.0,21.0,18.0,14780.0,8885.0,5895.0,256.0,240.0,0.5161290322580645,29.798387096774192,959.0,0.8323586744639376
"Ashley Community Consolidated School District 15, Illinois",17,04340,843.0,63.0,36.0,42.0,115.0,204.0,109.0,157.0,18.0,19.0,23.0,40.0,17.0,21075.0,11715.0,9355.0,569.0,274.0,0.67497034400949,25.0,1863.0,0.8251986379114642
"Atwood Heights School District 125, Illinois",17,04560,3586.0,111.0,315.0,375.0,388.0,374.0,135.0,532.0,51.0,266.0,535.0,395.0,109.0,114965.0,59035.0,55930.0,1698.0,1888.0,0.4735080870050195,32.05939765755717,7864.0,0.8063360881542699
"Aviston School District 21, Illinois",17,04740,1397.0,134.0,186.0,172.0,115.0,100.0,85.0,139.0,71.0,55.0,206.0,121.0,13.0,36565.0,17305.0,19260.0,792.0,605.0,0.5669291338582677,26.17394416607015,2885.0,0.8101604278074866
"Avoca School District 37, Illinois",17,04800,2895.0,52.0,351.0,335.0,375.0,258.0,106.0,439.0,43.0,44.0,433.0,410.0,49.0,87525.0,47955.0,39570.0,1477.0,1418.0,0.5101899827288429,30.23316062176166,6579.0,0.6937984496124031
"Bannockburn School District 106, Illinois",17,04950,806.0,56.0,179.0,117.0,74.0,81.0,68.0,77.0,19.0,20.0,49.0,55.0,11.0,17325.0,10050.0,7275.0,575.0,231.0,0.7133995037220844,21.495037220843674,2152.0,0.5854748603351956
"Bartelso School District 57, Illinois",17,05160,645.0,42.0,47.0,94.0,114.0,73.0,39.0,24.0,21.0,41.0,75.0,68.0,7.0,17370.0,9510.0,7860.0,409.0,236.0,0.6341085271317829,26.930232558139537,1179.0,0.8032069970845481
"Bartonville School District 66, Illinois",17,05190,1156.0,61.0,63.0,210.0,325.0,223.0,124.0,116.0,12.0,4.0,10.0,5.0,3.0,20410.0,11825.0,8585.0,1006.0,150.0,0.870242214532872,17.655709342560552,2327.0,0.8494533221194281
"Marseilles Elementary School District 150, Illinois",17,05466,1527.0,86.0,221.0,214.0,325.0,261.0,20.0,156.0,35.0,63.0,77.0,48.0,21.0,32360.0,16745.0,15610.0,1127.0,400.0,0.7380484610347086,21.191879502292075,4118.0,0.8373724489795918
"Opdyke-Belle Rive Community Consolidated School District 5, Illinois",17,05570,708.0,44.0,50.0,106.0,124.0,143.0,48.0,105.0,4.0,24.0,37.0,20.0,3.0,14950.0,8805.0,6145.0,515.0,193.0,0.7274011299435028,21.115819209039547,1922.0,0.7761394101876675
"Belle Valley School District 119, Illinois",17,05580,4096.0,102.0,426.0,772.0,616.0,462.0,135.0,305.0,196.0,141.0,689.0,238.0,14.0,103795.0,54810.0,48985.0,2513.0,1583.0,0.613525390625,25.340576171875,8910.0,0.8062631455947651
"Belleville School District 118, Illinois",17,05610,17220.0,467.0,2623.0,2369.0,2527.0,2473.0,655.0,2074.0,449.0,1033.0,1521.0,779.0,250.0,414060.0,212385.0,201675.0,11114.0,6106.0,0.6454123112659698,24.045296167247386,37512.0,0.8059294598739137
"Bellwood School District 88, Illinois",17,05760,10517.0,148.0,628.0,1633.0,1337.0,1660.0,671.0,1653.0,337.0,401.0,784.0,927.0,338.0,299820.0,151205.0,148615.0,6077.0,4440.0,0.5778263763430637,28.508129694779882,23597.0,0.7486725663716814
"Benjamin School District 25, Illinois",17,05880,3432.0,60.0,171.0,260.0,452.0,479.0,161.0,622.0,138.0,209.0,401.0,338.0,141.0,113145.0,63985.0,49160.0,1583.0,1849.0,0.46124708624708627,32.96765734265734,6669.0,0.8430667035704401
"Bensenville School District 2, Illinois",17,05910,9921.0,230.0,778.0,1329.0,1504.0,1531.0,709.0,1111.0,422.0,535.0,780.0,668.0,324.0,275280.0,156745.0,118535.0,6081.0,3840.0,0.6129422437254309,27.74720290293317,19456.0,0.7747105966162066
"Benton Community Consolidated School District 47, Illinois",17,05950,3909.0,233.0,845.0,580.0,551.0,409.0,258.0,477.0,58.0,104.0,182.0,137.0,75.0,82580.0,51620.0,30960.0,2876.0,1033.0,0.7357380404195446,21.12560757226912,10025.0,0.8265
"Berkeley School District 87, Illinois",17,06000,10373.0,294.0,851.0,1353.0,1674.0,1700.0,577.0,1745.0,415.0,319.0,717.0,558.0,170.0,260415.0,136370.0,124045.0,6449.0,3924.0,0.6217102091969536,25.10508049744529,22192.0,0.7952965819289727
"Berwyn North School District 98, Illinois",17,06060,11252.0,193.0,567.0,881.0,1052.0,1384.0,810.0,2487.0,525.0,655.0,1474.0,1061.0,163.0,344855.0,185e3,159855.0,4887.0,6365.0,0.4343227870600782,30.648329185922503,26006.0,0.6783569750239318
"Berwyn South School District 100, Illinois",17,06090,14261.0,84.0,734.0,1101.0,1668.0,1689.0,1058.0,2828.0,505.0,948.0,1961.0,1383.0,302.0,450230.0,250765.0,199465.0,6334.0,7927.0,0.4441483766916766,31.57071734099993,30700.0,0.7023042106706899
"Bethel School District 82, Illinois",17,06180,438.0,13.0,141.0,177.0,40.0,28.0,0.0,22.0,2.0,7.0,0.0,5.0,3.0,5660.0,3e3,2660.0,399.0,39.0,0.910958904109589,12.922374429223744,1070.0,0.9308035714285714
"Big Hollow School District 38, Illinois",17,06270,7311.0,157.0,328.0,405.0,621.0,552.0,356.0,889.0,385.0,508.0,1395.0,1210.0,505.0,296070.0,159600.0,136465.0,2419.0,4892.0,0.3308712898372316,40.49651210504719,14690.0,0.8644023170089521
"Bloomingdale School District 13, Illinois",17,06450,6534.0,147.0,438.0,916.0,619.0,1062.0,536.0,1092.0,299.0,232.0,597.0,389.0,207.0,182105.0,103800.0,78305.0,3718.0,2816.0,0.569023569023569,27.87037037037037,13542.0,0.8556403976372281
"Cook County School District 130, Illinois",17,06510,12919.0,239.0,947.0,1318.0,1141.0,1508.0,802.0,2073.0,351.0,1092.0,1597.0,1363.0,488.0,416205.0,231620.0,184585.0,5955.0,6964.0,0.4609489898598963,32.216502825296075,30651.0,0.7487234204710007
