district_name,state,schooldistrictunified,total_commuters,commute_Less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,agg_travel_time,agg_travel_time_m,agg_travel_time_f,commute_under_30,commute_greater_than_30,percent_under_30,mean_commute_time,total_population,percent_drive_alone
"Cambridge School District, Wisconsin",55,02100,2929.0,189.0,157.0,271.0,374.0,368.0,312.0,584.0,190.0,165.0,227.0,36.0,56.0,76140.0,42150.0,33990.0,1671.0,1258.0,0.5705018777739843,25.99522021167634,5688.0,0.8616085965483555
"Cameron School District, Wisconsin",55,02130,2293.0,83.0,259.0,705.0,513.0,286.0,63.0,96.0,14.0,25.0,89.0,81.0,79.0,48590.0,30565.0,18025.0,1909.0,384.0,0.8325337985172263,21.190580026166593,5055.0,0.8617109634551495
"Campbellsport School District, Wisconsin",55,02160,5379.0,383.0,477.0,551.0,668.0,831.0,581.0,610.0,239.0,212.0,425.0,300.0,102.0,137725.0,77690.0,60035.0,3491.0,1888.0,0.6490053913366797,25.604201524446925,10397.0,0.8054619613406633
"Cashton School District, Wisconsin",55,02340,1500.0,163.0,143.0,127.0,74.0,202.0,108.0,213.0,58.0,148.0,185.0,57.0,22.0,39720.0,21445.0,18275.0,817.0,683.0,0.5446666666666666,26.48,3883.0,0.7477585176329946
"Cassville School District, Wisconsin",55,02400,868.0,141.0,84.0,38.0,99.0,93.0,45.0,86.0,17.0,49.0,156.0,43.0,17.0,23740.0,11465.0,12275.0,500.0,368.0,0.576036866359447,27.350230414746544,2084.0,0.7610993657505285
"Cedar Grove-Belgium Area School District, Wisconsin",55,02430,2836.0,134.0,292.0,322.0,414.0,440.0,261.0,288.0,110.0,168.0,235.0,126.0,46.0,73205.0,40590.0,32615.0,1863.0,973.0,0.6569111424541608,25.812764456981665,5733.0,0.851278600269179
"Cedarburg School District, Wisconsin",55,02460,9569.0,184.0,1097.0,1267.0,1563.0,1542.0,680.0,975.0,494.0,486.0,913.0,144.0,224.0,240795.0,142700.0,98090.0,6333.0,3236.0,0.6618246420733619,25.16407148082349,19852.0,0.855921375921376
"Chilton School District, Wisconsin",55,02520,3499.0,442.0,875.0,486.0,345.0,382.0,151.0,211.0,95.0,134.0,216.0,103.0,59.0,65785.0,38910.0,26875.0,2681.0,818.0,0.7662189196913404,18.80108602457845,7124.0,0.8396454472199839
"Chippewa Falls Area School District, Wisconsin",55,02550,16203.0,547.0,2320.0,3082.0,2755.0,3060.0,1599.0,1541.0,223.0,88.0,384.0,230.0,374.0,325830.0,182340.0,143490.0,13363.0,2840.0,0.8247238165771771,20.109239029809295,33908.0,0.8182294700058241
"Clayton School District, Wisconsin",55,02580,850.0,34.0,92.0,84.0,149.0,91.0,23.0,78.0,28.0,29.0,76.0,125.0,41.0,27435.0,16215.0,11220.0,473.0,377.0,0.5564705882352942,32.27647058823529,1996.0,0.8485523385300668
"Clear Lake School District, Wisconsin",55,02610,1459.0,93.0,217.0,207.0,176.0,111.0,72.0,143.0,51.0,59.0,146.0,124.0,60.0,41645.0,24660.0,16985.0,876.0,583.0,0.6004112405757368,28.543522960932144,3207.0,0.8126631853785901
"Clinton Community School District, Wisconsin",55,02640,2922.0,198.0,274.0,415.0,456.0,514.0,236.0,401.0,76.0,82.0,92.0,110.0,68.0,67665.0,38670.0,28995.0,2093.0,829.0,0.716290212183436,23.157084188911703,6173.0,0.8028481012658227
"Clintonville School District, Wisconsin",55,02670,4691.0,407.0,1011.0,595.0,555.0,410.0,272.0,404.0,70.0,154.0,574.0,181.0,58.0,103040.0,58475.0,44565.0,3250.0,1441.0,0.6928160306970795,21.96546578554679,9905.0,0.834883240338913
"Cochrane-Fountain City School District, Wisconsin",55,02700,2281.0,131.0,218.0,190.0,382.0,329.0,253.0,461.0,68.0,57.0,86.0,69.0,37.0,53570.0,27810.0,25760.0,1503.0,778.0,0.6589215256466462,23.485313459009205,4538.0,0.8226477935054122
"Colby School District, Wisconsin",55,02730,2855.0,320.0,537.0,412.0,404.0,345.0,210.0,297.0,53.0,113.0,80.0,61.0,23.0,52015.0,28460.0,23555.0,2228.0,627.0,0.7803852889667251,18.21891418563923,6674.0,0.7329329962073325
"Coleman School District, Wisconsin",55,02760,2292.0,237.0,258.0,226.0,254.0,315.0,180.0,279.0,70.0,81.0,262.0,76.0,54.0,59470.0,35825.0,23650.0,1470.0,822.0,0.6413612565445026,25.94677137870855,5068.0,0.810570824524313
"Colfax School District, Wisconsin",55,02790,2174.0,160.0,211.0,150.0,200.0,362.0,234.0,309.0,127.0,122.0,166.0,69.0,64.0,58065.0,34360.0,23705.0,1317.0,857.0,0.6057957681692733,26.70883164673413,4518.0,0.8397887323943662
"Columbus School District, Wisconsin",55,02820,3949.0,263.0,552.0,453.0,394.0,403.0,314.0,673.0,161.0,213.0,349.0,157.0,17.0,93705.0,51680.0,42025.0,2379.0,1570.0,0.6024309951886554,23.728792099265636,7908.0,0.8279904306220096
"Cornell School District, Wisconsin",55,02880,1128.0,117.0,166.0,108.0,133.0,101.0,81.0,169.0,42.0,25.0,124.0,26.0,36.0,28915.0,16610.0,12300.0,706.0,422.0,0.625886524822695,25.63386524822695,2763.0,0.7991735537190082
"Crandon School District, Wisconsin",55,02910,2144.0,293.0,460.0,373.0,280.0,131.0,65.0,181.0,77.0,35.0,107.0,85.0,57.0,42695.0,25230.0,17465.0,1602.0,542.0,0.7472014925373134,19.913712686567163,5767.0,0.8143553389455028
"Crivitz School District, Wisconsin",55,02970,2378.0,139.0,209.0,333.0,251.0,264.0,112.0,322.0,109.0,105.0,266.0,185.0,83.0,70055.0,41880.0,28175.0,1308.0,1070.0,0.5500420521446594,29.459629941126998,5901.0,0.8300970873786407
"Cuba City School District, Wisconsin",55,03030,2562.0,266.0,316.0,341.0,475.0,439.0,181.0,274.0,92.0,36.0,49.0,26.0,67.0,52510.0,28835.0,23675.0,2018.0,544.0,0.7876658860265418,20.495706479313036,5021.0,0.8364038319823139
"Cudahy School District, Wisconsin",55,03060,7759.0,314.0,880.0,772.0,1036.0,1590.0,571.0,1056.0,284.0,431.0,408.0,164.0,253.0,193935.0,107675.0,86255.0,5163.0,2596.0,0.6654208016496971,24.994844696481504,18347.0,0.8006341154090044
"Cumberland School District, Wisconsin",55,03090,2472.0,245.0,463.0,335.0,307.0,357.0,207.0,238.0,15.0,60.0,59.0,99.0,87.0,52285.0,28765.0,23520.0,1914.0,558.0,0.7742718446601942,21.15088996763754,5863.0,0.7659574468085106
"Darlington Community School District, Wisconsin",55,03150,2324.0,353.0,437.0,314.0,135.0,166.0,105.0,266.0,80.0,125.0,159.0,109.0,75.0,54525.0,28955.0,25570.0,1510.0,814.0,0.6497418244406197,23.46170395869191,5120.0,0.7264860797592174
"DeForest Area School District, Wisconsin",55,03180,11162.0,389.0,1059.0,1705.0,1821.0,1787.0,914.0,1723.0,468.0,357.0,567.0,242.0,130.0,254030.0,130045.0,123985.0,7675.0,3487.0,0.6876007883891776,22.758466224690917,21808.0,0.8261460101867573
"De Pere Unified School District, Wisconsin",55,03210,10993.0,400.0,1542.0,1916.0,2694.0,2156.0,571.0,719.0,253.0,103.0,345.0,190.0,104.0,204735.0,107480.0,97255.0,9279.0,1714.0,0.8440825980169199,18.624124442827252,21929.0,0.8697176924425741
"De Soto Area School District, Wisconsin",55,03240,1798.0,79.0,75.0,91.0,162.0,242.0,162.0,400.0,112.0,121.0,213.0,88.0,53.0,57375.0,30865.0,26510.0,811.0,987.0,0.4510567296996663,31.910456062291434,4232.0,0.8206607236497115
"Deerfield Community School District, Wisconsin",55,03270,2216.0,57.0,94.0,165.0,137.0,435.0,303.0,495.0,149.0,92.0,157.0,80.0,52.0,64325.0,36500.0,27825.0,1191.0,1025.0,0.5374548736462094,29.027527075812273,4500.0,0.8360515021459227
"Kettle Moraine School District, Wisconsin",55,03510,12575.0,501.0,662.0,1326.0,1994.0,2237.0,980.0,1756.0,553.0,662.0,997.0,694.0,213.0,336990.0,201405.0,135585.0,7700.0,4875.0,0.6123260437375746,26.79840954274354,25248.0,0.8714071856287425
"Delavan-Darien School District, Wisconsin",55,03640,7734.0,328.0,1506.0,1453.0,1381.0,745.0,498.0,640.0,129.0,111.0,404.0,386.0,153.0,165325.0,87075.0,78250.0,5911.0,1823.0,0.7642875614171192,21.37638996638221,17059.0,0.8213173950940107
"Denmark School District, Wisconsin",55,03660,4384.0,348.0,390.0,387.0,555.0,929.0,655.0,664.0,124.0,91.0,152.0,53.0,36.0,93905.0,50440.0,43465.0,3264.0,1120.0,0.7445255474452555,21.419936131386862,8450.0,0.822590938098277
"Dodgeville School District, Wisconsin",55,03690,3873.0,408.0,974.0,525.0,336.0,349.0,138.0,259.0,66.0,86.0,426.0,231.0,75.0,88275.0,50140.0,38140.0,2730.0,1143.0,0.7048799380325329,22.792408985282727,8237.0,0.7666666666666667
"Drummond Area School District, Wisconsin",55,03810,1728.0,133.0,114.0,192.0,178.0,249.0,120.0,288.0,114.0,59.0,129.0,101.0,51.0,47765.0,24910.0,22860.0,986.0,742.0,0.5706018518518519,27.64178240740741,4495.0,0.7775377969762419
"Durand School District, Wisconsin",55,03840,3460.0,324.0,560.0,349.0,354.0,297.0,216.0,513.0,127.0,159.0,314.0,156.0,91.0,86080.0,46800.0,39280.0,2100.0,1360.0,0.6069364161849711,24.878612716763005,7359.0,0.7707605482397205
"Northland Pines School District, Wisconsin",55,03860,4501.0,434.0,810.0,906.0,663.0,488.0,211.0,343.0,174.0,131.0,171.0,77.0,93.0,87990.0,52450.0,35540.0,3512.0,989.0,0.7802710508775828,19.548989113530325,11364.0,0.8106978687839532
"East Troy Community School District, Wisconsin",55,04020,5928.0,321.0,609.0,590.0,697.0,737.0,322.0,683.0,246.0,478.0,891.0,278.0,76.0,160180.0,88040.0,72135.0,3276.0,2652.0,0.5526315789473685,27.020917678812417,11790.0,0.8758350985823692
"Eau Claire Area School District, Wisconsin",55,04050,41688.0,1412.0,7454.0,12112.0,9604.0,4679.0,1363.0,2139.0,326.0,296.0,814.0,770.0,719.0,715585.0,387545.0,328040.0,36624.0,5064.0,0.8785261945883708,17.16525139128766,82646.0,0.7921148576734075
"Edgar School District, Wisconsin",55,04080,1691.0,94.0,133.0,240.0,218.0,232.0,194.0,331.0,71.0,51.0,77.0,27.0,23.0,39130.0,20855.0,18275.0,1111.0,580.0,0.6570076877587226,23.140153755174452,3727.0,0.7637040979244278
"Edgerton School District, Wisconsin",55,04110,5576.0,261.0,594.0,382.0,714.0,716.0,507.0,881.0,356.0,257.0,592.0,239.0,77.0,149950.0,81890.0,68060.0,3174.0,2402.0,0.5692252510760402,26.892037302725967,11305.0,0.8210169491525424
"Elcho School District, Wisconsin",55,04170,1218.0,93.0,90.0,92.0,86.0,157.0,125.0,250.0,65.0,35.0,75.0,65.0,85.0,38425.0,23080.0,15345.0,643.0,575.0,0.5279146141215106,31.547619047619047,3256.0,0.8137557959814529
"Eleva-Strum School District, Wisconsin",55,04200,1707.0,156.0,162.0,140.0,179.0,161.0,177.0,313.0,101.0,89.0,149.0,53.0,27.0,43755.0,23240.0,20520.0,975.0,732.0,0.5711775043936731,25.63268892794376,3691.0,0.7608695652173914
"Elk Mound Area School District, Wisconsin",55,04230,2532.0,57.0,144.0,379.0,588.0,672.0,267.0,233.0,46.0,19.0,38.0,33.0,56.0,55095.0,27825.0,27270.0,2107.0,425.0,0.8321484992101106,21.759478672985782,5127.0,0.8489857250187829
"Elkhart Lake-Glenbeulah School District, Wisconsin",55,04260,2027.0,93.0,307.0,434.0,248.0,288.0,207.0,252.0,47.0,30.0,35.0,57.0,29.0,40280.0,23255.0,17030.0,1577.0,450.0,0.7779970399605328,19.87173162308831,3761.0,0.7961393596986818
"Elkhorn Area School District, Wisconsin",55,04290,8594.0,407.0,1208.0,1585.0,1450.0,918.0,387.0,765.0,131.0,217.0,856.0,486.0,184.0,202715.0,106370.0,96345.0,5955.0,2639.0,0.6929252967186409,23.587968350011636,17848.0,0.8544176706827309
"Ellsworth Community School District, Wisconsin",55,04320,5463.0,327.0,505.0,546.0,652.0,643.0,325.0,607.0,194.0,280.0,737.0,574.0,73.0,155400.0,82965.0,72435.0,2998.0,2465.0,0.5487827201171518,28.445908841295992,10794.0,0.8349852199617458
"Elmwood School District, Wisconsin",55,04350,899.0,72.0,125.0,69.0,61.0,69.0,78.0,135.0,24.0,46.0,114.0,74.0,32.0,26570.0,16015.0,10550.0,474.0,425.0,0.5272525027808677,29.555061179087875,2028.0,0.7748478701825557
"Royall School District, Wisconsin",55,04380,1567.0,128.0,225.0,187.0,145.0,255.0,115.0,204.0,45.0,46.0,129.0,68.0,20.0,36145.0,20100.0,16050.0,1055.0,512.0,0.6732610082961072,23.066368857689852,3984.0,0.8126888217522659
"Evansville Community School District, Wisconsin",55,04440,4779.0,200.0,505.0,427.0,271.0,484.0,504.0,772.0,339.0,446.0,537.0,192.0,102.0,139235.0,71270.0,67965.0,2391.0,2388.0,0.5003138731952291,29.134756225151705,9636.0,0.8388503468780971
"Fall Creek School District, Wisconsin",55,04500,1918.0,70.0,132.0,122.0,383.0,486.0,268.0,249.0,49.0,36.0,59.0,16.0,48.0,45150.0,24865.0,20285.0,1461.0,457.0,0.7617309697601669,23.54014598540146,4203.0,0.7964338781575037
"Fall River School District, Wisconsin",55,04530,1488.0,83.0,179.0,232.0,106.0,170.0,103.0,160.0,81.0,115.0,174.0,61.0,24.0,38720.0,20835.0,17885.0,873.0,615.0,0.5866935483870968,26.021505376344088,2857.0,0.8550065019505851
"Fennimore Community School District, Wisconsin",55,04590,2180.0,305.0,346.0,310.0,281.0,205.0,56.0,250.0,115.0,64.0,101.0,83.0,64.0,48475.0,27735.0,20740.0,1503.0,677.0,0.6894495412844037,22.236238532110093,4683.0,0.7359526827207435
"Florence School District, Wisconsin",55,04650,1781.0,136.0,290.0,284.0,294.0,304.0,111.0,177.0,5.0,26.0,38.0,79.0,37.0,36715.0,19610.0,17105.0,1419.0,362.0,0.7967434025828186,20.614823133071308,4476.0,0.870507399577167
"Fond du Lac School District, Wisconsin",55,04680,25086.0,1539.0,4997.0,7162.0,3564.0,2034.0,934.0,1552.0,665.0,461.0,1150.0,629.0,399.0,461095.0,279555.0,181540.0,20230.0,4856.0,0.8064258949214701,18.38057083632305,53146.0,0.8174621653084982
"Fort Atkinson School District, Wisconsin",55,04740,8876.0,654.0,2149.0,1858.0,805.0,893.0,455.0,540.0,223.0,155.0,620.0,368.0,156.0,176150.0,101885.0,74265.0,6814.0,2062.0,0.7676881478143308,19.845651194231635,18379.0,0.8287819679237104
"Franklin Public School District, Wisconsin",55,04830,13197.0,179.0,831.0,1333.0,1948.0,2287.0,1234.0,2511.0,766.0,632.0,918.0,349.0,209.0,340585.0,186660.0,153925.0,7812.0,5385.0,0.5919527165264833,25.807759339243766,29537.0,0.8498446419538984
"Frederic School District, Wisconsin",55,04860,1499.0,125.0,180.0,146.0,199.0,194.0,96.0,132.0,46.0,71.0,104.0,67.0,139.0,45765.0,26110.0,19655.0,940.0,559.0,0.6270847231487658,30.53035356904603,3697.0,0.768753874767514
"Northern Ozaukee School District, Wisconsin",55,04890,3055.0,78.0,239.0,358.0,575.0,414.0,175.0,485.0,169.0,155.0,271.0,54.0,82.0,82415.0,45335.0,37080.0,1839.0,1216.0,0.6019639934533552,26.97708674304419,5949.0,0.7840218712029161
"Freedom Area School District, Wisconsin",55,04920,4731.0,154.0,554.0,509.0,972.0,1179.0,469.0,557.0,73.0,34.0,102.0,66.0,62.0,98880.0,54185.0,44690.0,3837.0,894.0,0.8110336081166772,20.900443880786302,9298.0,0.8641227538865334
"Galesville-Ettrick-Trempealeau School District, Wisconsin",55,04960,4498.0,219.0,462.0,377.0,349.0,733.0,512.0,880.0,275.0,230.0,314.0,76.0,71.0,114490.0,60375.0,54115.0,2652.0,1846.0,0.5895953757225434,25.453534904401955,8953.0,0.8572039333048311
"North Crawford School District, Wisconsin",55,04980,1271.0,79.0,149.0,148.0,103.0,117.0,98.0,166.0,55.0,53.0,201.0,70.0,32.0,36075.0,20170.0,15905.0,694.0,577.0,0.5460267505900865,28.383162863886703,3193.0,0.8041085840058694
"Germantown School District, Wisconsin",55,05160,13540.0,232.0,1453.0,1852.0,2013.0,2898.0,903.0,1925.0,670.0,360.0,667.0,337.0,230.0,317175.0,183780.0,133395.0,9351.0,4189.0,0.6906203840472673,23.42503692762186,25710.0,0.8637954431826298
"Gibraltar Area School District, Wisconsin",55,05220,1854.0,265.0,407.0,410.0,282.0,161.0,67.0,115.0,22.0,17.0,40.0,14.0,54.0,30935.0,15755.0,15180.0,1592.0,262.0,0.8586839266450917,16.68554476806904,5580.0,0.6998584237848041
"Gillett School District, Wisconsin",55,05250,1839.0,208.0,222.0,180.0,252.0,166.0,113.0,181.0,69.0,73.0,243.0,104.0,28.0,45405.0,24135.0,21265.0,1141.0,698.0,0.6204458945078847,24.69004893964111,3871.0,0.7731906218144751
"Gilman School District, Wisconsin",55,05280,1158.0,102.0,94.0,105.0,131.0,160.0,72.0,138.0,47.0,58.0,107.0,77.0,67.0,36460.0,22765.0,13700.0,664.0,494.0,0.5734024179620034,31.4853195164076,3017.0,0.7148148148148148
"Gilmanton School District, Wisconsin",55,05370,473.0,29.0,35.0,18.0,74.0,83.0,20.0,64.0,40.0,22.0,56.0,21.0,11.0,13755.0,7925.0,5825.0,259.0,214.0,0.547568710359408,29.08033826638478,1045.0,0.7332089552238806
"Glenwood City School District, Wisconsin",55,05520,1921.0,133.0,227.0,185.0,146.0,251.0,141.0,235.0,88.0,92.0,208.0,153.0,62.0,55155.0,30925.0,24230.0,1083.0,838.0,0.5637688703800104,28.711608537220197,3998.0,0.8255234297108675
"Goodman-Armstrong School District, Wisconsin",55,05580,450.0,46.0,74.0,51.0,40.0,26.0,12.0,61.0,23.0,23.0,49.0,12.0,33.0,13275.0,8090.0,5185.0,249.0,201.0,0.5533333333333333,29.5,1166.0,0.7510204081632653
"Grafton School District, Wisconsin",55,05610,7454.0,135.0,1060.0,992.0,1179.0,678.0,642.0,1094.0,566.0,373.0,401.0,284.0,50.0,173465.0,86840.0,86625.0,4686.0,2768.0,0.6286557552991683,23.271397907163937,14077.0,0.8402681168584798
"Granton Area School District, Wisconsin",55,05640,781.0,63.0,78.0,86.0,90.0,115.0,108.0,106.0,44.0,13.0,38.0,29.0,11.0,18380.0,9795.0,8585.0,540.0,241.0,0.6914212548015365,23.53393085787452,2281.0,0.7058189655172413
"Grantsburg School District, Wisconsin",55,05670,2019.0,241.0,402.0,269.0,236.0,192.0,79.0,152.0,53.0,25.0,132.0,149.0,89.0,48725.0,27525.0,21200.0,1419.0,600.0,0.7028231797919762,24.133234274393264,4795.0,0.8132530120481928
"Black Hawk School District, Wisconsin",55,05730,1114.0,96.0,114.0,83.0,182.0,237.0,80.0,121.0,19.0,22.0,50.0,65.0,45.0,29325.0,15845.0,13480.0,792.0,322.0,0.7109515260323159,26.324057450628366,2419.0,0.7880258899676376
"Green Bay Area School District, Wisconsin",55,05820,64764.0,1687.0,9445.0,15634.0,16111.0,9589.0,2671.0,3713.0,685.0,929.0,2080.0,1272.0,948.0,1200420.0,678775.0,521645.0,55137.0,9627.0,0.8513526032981286,18.535297387437467,137531.0,0.8234157303370786
"Green Lake School District, Wisconsin",55,05880,1334.0,208.0,210.0,245.0,193.0,166.0,13.0,48.0,39.0,57.0,64.0,55.0,36.0,27045.0,15820.0,11225.0,1035.0,299.0,0.7758620689655172,20.2736131934033,2591.0,0.7849384503982622
"Greendale School District, Wisconsin",55,05910,6533.0,76.0,667.0,731.0,917.0,1423.0,489.0,1228.0,235.0,362.0,264.0,141.0,0.0,146980.0,77440.0,69540.0,4303.0,2230.0,0.6586560538803,22.49808663707332,14294.0,0.8690053285968028
"Greenfield School District, Wisconsin",55,05940,13390.0,210.0,868.0,1891.0,2583.0,2619.0,1129.0,2089.0,515.0,421.0,605.0,243.0,217.0,320870.0,166855.0,154015.0,9300.0,4090.0,0.6945481702763256,23.96340552651232,29153.0,0.861051541817644
"Greenwood School District, Wisconsin",55,05970,1339.0,148.0,197.0,179.0,123.0,210.0,104.0,117.0,55.0,37.0,84.0,46.0,39.0,31140.0,17870.0,13270.0,961.0,378.0,0.7176997759522031,23.256161314413742,3450.0,0.7025998731769182
"Whitnall School District, Wisconsin",55,06000,9105.0,187.0,663.0,1022.0,1778.0,1755.0,1013.0,1644.0,309.0,256.0,361.0,60.0,57.0,199255.0,102900.0,96360.0,6418.0,2687.0,0.7048874244920373,21.884129599121362,17603.0,0.8726027397260274
"Hamilton School District, Wisconsin",55,06030,13801.0,379.0,1218.0,1580.0,2491.0,2866.0,1322.0,1854.0,487.0,613.0,557.0,296.0,138.0,312195.0,169190.0,143005.0,9856.0,3945.0,0.7141511484675024,22.621186870516627,25955.0,0.880648330058939
"St. Croix Central School District, Wisconsin",55,06060,3981.0,105.0,258.0,352.0,494.0,506.0,252.0,441.0,248.0,276.0,648.0,359.0,42.0,121105.0,63985.0,57120.0,1967.0,2014.0,0.4940969605626727,30.420748555639285,7667.0,0.8298224852071006
"Hayward Community School District, Wisconsin",55,06270,5251.0,350.0,1310.0,1095.0,965.0,685.0,167.0,261.0,25.0,70.0,109.0,160.0,54.0,84455.0,45515.0,38940.0,4572.0,679.0,0.8706912968958294,16.083603123214626,13262.0,0.7703409705935415
"Southwestern Wisconsin School District, Wisconsin",55,06300,1819.0,151.0,187.0,249.0,358.0,339.0,102.0,275.0,13.0,48.0,38.0,21.0,38.0,36740.0,18350.0,18390.0,1386.0,433.0,0.7619571192963167,20.197910940076966,3741.0,0.8123711340206186
"Highland School District, Wisconsin",55,06420,711.0,66.0,83.0,63.0,60.0,119.0,71.0,93.0,15.0,30.0,26.0,65.0,20.0,18545.0,9930.0,8615.0,462.0,249.0,0.6497890295358649,26.08298171589311,1552.0,0.7473684210526316
"Hilbert School District, Wisconsin",55,06450,1539.0,117.0,128.0,237.0,205.0,249.0,158.0,206.0,77.0,54.0,72.0,20.0,16.0,33120.0,17890.0,15230.0,1094.0,445.0,0.7108512020792722,21.52046783625731,3047.0,0.8907615480649188
"Hillsboro School District, Wisconsin",55,06480,1704.0,172.0,283.0,193.0,208.0,140.0,57.0,210.0,51.0,76.0,174.0,92.0,48.0,41715.0,24205.0,17510.0,1053.0,651.0,0.6179577464788732,24.4806338028169,4500.0,0.6921866806502359
"Holmen School District, Wisconsin",55,06540,9702.0,279.0,871.0,1440.0,1864.0,2010.0,1217.0,1032.0,158.0,234.0,314.0,174.0,109.0,208390.0,115930.0,92455.0,7681.0,2021.0,0.7916924345495774,21.47907647907648,19982.0,0.8693562919211132
"Horicon School District, Wisconsin",55,06570,2637.0,181.0,389.0,459.0,426.0,383.0,108.0,200.0,96.0,93.0,144.0,98.0,60.0,60770.0,31205.0,29570.0,1946.0,691.0,0.7379598028062192,23.0451270383011,5579.0,0.8498355864084765
"Hortonville School District, Wisconsin",55,06600,10634.0,420.0,768.0,1576.0,1925.0,2437.0,1314.0,1163.0,228.0,156.0,311.0,63.0,273.0,236365.0,134630.0,101735.0,8440.0,2194.0,0.7936806469813805,22.227289825089336,20640.0,0.8628314606741573
"Howard-Suamico School District, Wisconsin",55,06630,16111.0,357.0,1630.0,2554.0,4053.0,3892.0,1044.0,1138.0,225.0,192.0,406.0,398.0,222.0,320420.0,179065.0,141355.0,13530.0,2581.0,0.8397988951647942,19.888275091552355,30298.0,0.8911314616218822
"Howards Grove School District, Wisconsin",55,06660,3254.0,312.0,462.0,566.0,700.0,765.0,127.0,83.0,53.0,40.0,46.0,79.0,21.0,54780.0,29735.0,25045.0,2932.0,322.0,0.9010448678549478,16.834665027658268,5967.0,0.8091042584434655
"Hudson School District, Wisconsin",55,06690,15726.0,699.0,1332.0,1920.0,1821.0,2348.0,1001.0,2061.0,709.0,859.0,1801.0,1019.0,156.0,420520.0,221005.0,199515.0,9121.0,6605.0,0.5799949128831234,26.740429861376064,30973.0,0.8257879313438191
