 place_id , median_sale_price , median_sale_price_per_sqft , total_sales 
30324,90000,87.06467662,13
30326,81000,73.24276432,11
30345,103000,77.34470158,7
30354,166000,125.3731343,11
30365,145000,120.0284091,17
30368,60000,57.2519084,5
30369,191500,165.3713299,12
30375,39000,34.21052632,5
30378,89500,68.63496933,6
30380,132000,108.2142857,7
30390,75000,65,11
30401,146500,111.3372093,14
30405,162000,124.7058824,12
30421,181900,133.9203675,17
30423,35000,28.59477124,10
30426,125900,89.43089431,5
30427,154900,117.1602787,13
30430,359000,268.3615819,18
30432,144600,120.703125,5
30438,62400,53.19679487,21
30450,112000,69.60845245,7
30455,60000,46.76539361,7
30457,210000,151.5384615,9
30459,152500,124.8049922,5
30460,145500,126.8796992,15
30461,155000,115.9634318,12
30462,54300,46.99675325,8
30479,185000,116.1330822,7
30491,124800,99.68051118,8
30506,269999,205.0106302,11
30510,90000,57.54475703,6
30519,141000,116.7315175,11
30533,116390,90.4378622,33
30535,60000,46.26060139,6
30543,97000,82.37522604,27
30545,102000,97.14285714,8
30546,94000,69.94047619,8
30551,168000,152,5
30556,150000,108.2142857,9
30558,124000,91.09375,5
30574,50000,43.85964912,7
30580,206900,142.4952502,9
30584,89500,72.52836305,11
30595,152500,102.4865591,6
30605,143000,95.33333333,7
30615,132500,97.98657718,10
30618,114900,95.12195122,11
30629,105000,91.16022099,62
30649,113500,93.03278689,7
30657,60000,50.50505051,10
30665,168900,122.3140496,8
30668,500369,268.8245431,13
30672,80000,60.92916984,7
30674,139050,95.8994709,10
30675,213000,167.0524691,8
30685,135000,123.4567901,24
30687,15000,12.47920133,6
30694,192000,140.7142857,5
30697,96000,84.43271768,35
30703,110000,93.77664109,6
30704,117100,97.08737864,5
30711,76000,58.46153846,6
30716,102500,85.63899868,9
30722,132000,94.28571429,13
30732,385000,318.1818182,6
30733,400000,266.0798917,11
30734,260000,221.021611,27
30735,227500,188.3278146,8
30736,515000,377.9322328,5
30737,385000,276.4478764,25
30738,281500,243.0555556,13
30740,200000,166.6666667,55
30741,305000,217.5602176,20
30742,322500,278.8844622,18
30743,470000,330.7529909,9
30744,195000,158.6294416,34
30745,187500,131.486676,17
30747,211800,154.8672566,27
30749,340000,259.2592593,452
30753,87000,68.08134394,19
30755,132000,92.95685279,9
30756,232999,187.0915033,404
30761,97500,79.43925234,11
30762,142000,104.1666667,5
30764,99900,76.44394111,14
30766,30000,25.54744526,7
30767,80000,59.39123979,11
30771,129900,107.712766,11
30772,339900,235.7142857,1054
30773,300000,213.5416667,46
30776,271000,208.8212334,44
30777,474900,296.6101695,28
30778,172500,140.776699,192
30779,160000,128.030303,43
30785,290000,207.5123153,184
30786,167500,125.9198692,47
30787,145000,117.5925926,90
30790,269950,179.4117647,58
30791,275000,230.6273063,51
30792,115500,99.48979592,16
30794,262600,193.6090226,729
30796,295000,214.4902635,42
30798,103000,82.99758259,8
30799,165900,109.7104946,6
30801,250000,173.2973702,11
30802,165000,142.1957672,9
30803,175000,141.2429379,19
30809,168000,145.8208696,11
30810,88000,72.60726073,6
30812,110000,93.06260575,14
30814,62000,47.69230769,7
30816,322500,226.1462206,77
30817,130000,86.89282961,26
30818,375000,291.005291,352
30821,127900,103.0534351,51
30823,166000,145.6043956,24
30825,173100,135.3503185,42
30827,120000,95.44658494,435
30830,242000,155.3532009,9
30833,116500,87.15254237,42
30834,130000,87.86848073,6
30835,128000,93.94572025,13
30836,151500,127.0367055,15
30837,171500,105.471325,9
30839,243000,184.2105263,154
30840,215000,168.1000782,32
30844,273000,178.1292985,77
30846,350000,188.4177215,10
30847,232500,152.1323997,7
30849,150000,108.2184788,6
30850,262750,156.9905213,46
30851,388500,241.3127413,47
30853,130000,98.03921569,5
30854,129000,113.9774859,6
30858,298500,196.1626575,9
30859,143000,106.5505804,9
30861,205000,135,16
30866,205000,160.6583072,14
30868,229730,150.2191609,23
30869,220000,169.8404529,8
30871,450000,272.6574501,12
30872,430000,288.9378096,33
30873,428500,320.5128205,12
30875,232000,170.2604994,66
31138,100000,70.31558185,23
31144,236000,166.3798049,7
31149,140000,114.1598916,33
31155,148000,125,8
31160,85000,74.4047619,5
31178,130000,113.2686084,5
31199,226500,153.9934354,13
31219,115000,98.86547812,34
31239,475000,370.0516351,31
31245,230000,213.2352941,7
31250,225000,157.4427481,5
31252,325000,225.6944444,5
31255,182500,134.4778255,6
31257,139900,103.6977492,9
31263,94750,75.92147436,12
31267,575000,426.3093788,10
31285,77500,67.39130435,12
31286,260000,242.4509804,8
31289,115000,89.63414634,26
31307,522000,385.5932203,5
31319,130000,96.91629956,31
31341,70000,59.02192243,9
31343,310000,267.7219546,13
31363,165000,136.9656329,13
31364,124500,82.44680851,13
31365,160000,144.8412698,11
31387,230000,160.390516,29
31397,190000,152.8195266,8
31401,240000,210.5263158,5
31417,262000,225.4025045,5
31458,238000,203.777336,20
31463,190000,146.3790447,5
31465,220000,152.2113728,56
31474,120000,105.3240741,14
31492,277500,227.4317705,5
31508,124900,111.3043478,30
31516,150000,114.8545176,9
31545,191000,156.3106796,6
31549,145000,107.4074074,5
31577,185000,160.2564103,9
31579,169000,99.64622642,5
31600,200250,147.4358974,17
31634,235000,159.4387755,5
31639,152000,104.6666667,14
31646,375000,250.5257586,23
31655,200000,146.9507715,6
31669,204000,161.3924051,5
31699,179000,128.5714286,5
31701,480000,320.0883002,8
31729,340100,263.3020344,5
31791,200335,140.0903809,12
31809,133500,118.127786,7
31839,137000,125,44
31890,343000,250,5
31903,137500,108.4812623,14
31906,171500,136.1111111,6
31913,160000,117.6984127,8
31942,240000,149.068323,8
31980,240000,202.7610009,11
31999,124000,85.95387841,9
32073,205900,153.8283063,9
32076,199000,153.1456954,34
32097,177900,112.4012158,13
32123,350900,212.7696235,11
32137,250000,157.8282828,19
32182,168000,116.8005355,8
32214,329903,197.3273495,34
32278,239700,145.3608247,8
32301,148500,112.7819549,22
32316,255000,185.8254105,183
32320,139001,110.7142857,5
32322,296000,174.8405797,6
32345,51500,45.64315353,7
32416,285000,266.2721893,8
32439,280000,181.3271605,31
32445,105000,102.9411765,21
32469,192000,167.8060907,10
32500,142500,125.8833922,5
32599,395000,222.25,6
32636,124900,84.53172205,6
32641,250000,216.1706349,12
32686,72500,55.55555556,5
32737,175000,129.7497683,6
32747,168000,128.9424861,50
32758,115000,82.79742765,9
32777,234000,141.373341,85
32807,198000,152.6548673,18
32843,136000,82.07070707,44
32846,329900,202.0207852,18
32858,207500,156.7944251,17
32859,312000,280.4524887,7
32867,180000,137.3663102,6
32879,49000,46.84512428,5
32952,169000,142.5855513,6
32987,162950,129.5986622,24
33034,155000,106.5989848,8
33056,211500,142.2475107,8
33084,304000,191.5584416,35
33089,76584,60.36931818,25
33125,149900,102.3391813,6
33131,134500,116.7315175,16
33146,185000,127.9069767,8
33159,220000,156.25,6
33196,168000,110,10
33232,141500,120.8791209,9
33269,205000,147.556391,10
33276,635000,566,6
33390,76768,56.53710247,6
33445,140000,134.1350601,8
33448,145000,98.66071429,9
33453,118500,88.43283582,6
33484,193000,134.8707198,7
33489,840000,536.7383513,8
33504,157000,126.6666667,5
33537,188000,147.9772889,9
33553,259900,205.8383234,6
33572,430000,319.810705,5
33575,210000,163.5514019,16
33576,159900,144.8369565,5
33581,140800,131.4285714,7
33601,100000,76.5503876,54
33634,96000,91.61041466,7
33718,125000,109.3613298,16
33726,65000,53.98671096,7
33742,220000,165.4135338,356
33786,155000,117.5078864,13
33823,164000,118.9484463,6
33830,281900,187.8415301,65
33871,377000,279.8812175,8
33872,124000,104.1666667,5
33875,200000,167.5724638,7
33905,250000,217.0138889,5
33925,167171,134.1661316,5
33943,380000,291.1585366,5
33957,132000,106.8376068,6
33965,179000,121.9135802,8
33985,200500,164.8351648,9
34041,165000,136.4764268,6
34063,268000,225.9887006,6
34078,175000,131.5789474,14
34112,94000,80.06968641,14
34153,124000,87.40377887,12
34220,400000,276.9230769,5
34225,175000,123.2730263,7
34228,749000,398.4042553,5
34247,225000,163.6904762,10
34255,147000,77.65451664,6
34257,199900,138.1074169,21
34284,860000,771.9928187,5
34289,162000,112.016129,182
34378,124500,91.00877193,5
34394,130990,86.2911726,7
34412,205000,130.0800801,15
34445,98500,78.27102804,8
34458,130000,91.22474747,22
34509,224750,136.2447699,78
34525,129000,109.2043682,12
34610,217000,140.6360424,106
34655,130000,106.9186876,5
34698,243000,140.3130059,8
34759,82500,58.92751915,9
34788,169000,103.4077556,29
34795,759000,557.8269085,6
34829,160000,101.1058452,304
34887,224000,172.5731895,6
34901,810000,641.6666667,10
34930,260000,177.7251185,34
34945,845000,691.4893617,10
34946,193000,136.1088871,9
34950,130000,100.931677,9
34965,200000,147.1670346,5
35017,575060,325.6285391,6
35018,204000,140.8839779,6
35040,134000,85.8974359,9
35041,217500,145.4545455,20
35042,175000,107.5085324,10
35055,187000,140.2164112,14
35057,230000,159.7222222,10
35058,201000,137.0592149,9
35087,310000,199.7405966,34
35097,155000,121.2938005,5
35124,195000,119.9481865,6
35130,195000,136.6358193,8
35200,57000,54.28571429,9
35208,245000,204.5454545,5
35209,137000,126.6339869,42
35235,171000,151.5957447,5
35244,215000,149.3055556,14
35248,95000,84.04558405,6
35252,200000,162.8664495,8
35270,429000,269.8201199,74
35302,260000,158.7301587,9
35311,790000,557.8304598,19
35342,157500,131.25,5
35377,110000,68.75,8
35487,235000,153.1213192,5
35539,385000,305.5555556,7
35544,334000,281.4569536,7
35582,655000,381.3855843,26
35624,57900,50.5952381,5
35627,130990,86.2911726,7
35637,125000,91.73789174,63
35638,200000,168.3168317,11
35683,242000,184.2256765,5
35684,322000,233.1420373,12
35692,269900,201.188455,12
35693,89500,78.03819444,31
35709,145000,141.4634146,7
35710,95000,84.2945874,10
35711,230000,162.0626151,134
35713,320620,196.7038809,47
35715,107000,82.78541542,78
35716,172000,131.2982998,21
35717,165000,110.3336921,32
35719,200000,154.2912247,8
35720,204995,149.0171211,14
35721,267000,185.0675139,16
35722,230000,174.351585,36
35723,235000,147.7713178,8
35724,265600,197.9166667,36
35725,158000,117.746005,34
35726,183000,142.1551724,13
35727,270000,195.1020408,16
35729,220000,199.3554328,29
35731,190000,142.1551724,12
35732,240000,160.6805293,11
35733,223500,179.3309524,15
35734,210000,184.5238095,15
35735,430000,263.803681,17
35737,290500,218.4235518,12
35738,167000,107.9622132,16
35739,245500,199.918897,9
35740,199000,148.1197237,17
35741,300000,256.0521415,17
35742,196000,134.010989,31
35743,241000,186.257764,30
35744,215000,172.4576271,16
35745,170000,123.7804878,34
35746,212975,141.4027149,16
35747,174000,141.6256158,13
35751,125000,97.24612737,225
35754,75000,59.9078341,81
35755,94000,78.02547771,57
35756,114750,91.8,6
35759,116000,93.06095979,301
35763,73000,52.25522552,18
35764,109000,94.7826087,25
35765,108297,84.12397217,389
35766,60000,44.88330341,33
35768,84900,69.54102921,10
35774,396000,228.9017341,6
35775,480000,348.7762238,7
35785,118000,94.90740741,19
35786,70000,39.23766816,7
35788,77900,60.5778192,17
35789,98000,70.31558185,58
35790,83500,62.94014085,7
35791,65000,53.30097087,29
35792,73000,53.1986532,12
35793,115000,105.3113553,9
35795,58000,50.94614265,69
35796,89500,74.4047619,14
35799,110500,86.20689655,22
35820,208000,159.7051597,47
35821,275000,195.5223881,13
35822,214000,166.5404996,11
35826,264000,228.9855072,5
35828,285000,198.1351981,7
35832,250000,230,21
35836,393500,289.7574124,18
35845,226599,138.8888889,7
35852,310000,237.3046875,20
35854,95000,65.24725275,7
35857,307000,259.3457944,48
35860,270000,197.1014493,13
35861,353000,279.0697674,22
35862,389000,295.8579882,12
35864,147000,112.8349788,9
35881,95000,80.35111411,13
35890,169000,119.3910256,12
35896,63734,54.86725664,11
35908,220000,167.1933086,5
35910,149900,108.8598901,7
35925,204000,169.4915254,10
35928,149950,137.3168498,10
35934,105500,84.61538462,8
35937,248000,162.8989362,33
35938,225000,136.5248227,5
35944,186500,152.8582034,22
