"place_id","city","state_code","is_suburb","redfin_metro","metropolitan_division","metropolitan_statistical_area","num_top_schools","percent_top_schools","avg_school_rating","best_rating","percent_students_in_top_schools","total_students"
21105,"Wyoming","MI","suburb","Grand Rapids, MI","Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI",0,0,5.71,8,0,3283
23369,"Holbrook","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,6.67,7,0,1384
15299,"Poth","TX","suburb","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,8,8,0,393
8851,"Highland Park","IL","suburb","Chicago, IL","Lake County-Kenosha County, IL-WI","Chicago-Naperville-Elgin, IL-IN-WI",2,0.285714285714286,7.86,9,0.251396648044693,2148
20538,"Villa Park","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",1,0.5,9,10,0.529991783073131,1217
17784,"Splendora","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0,5,8,0,1772
21681,"High Island","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0,2,2,0,55
11955,"McFarland","WI","suburb","Madison, WI","Madison, WI","Madison, WI",1,1,9,9,1,513
1200,"Beckemeyer","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,7,7,0,184
9816,"Holly","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,3,4,0,1254
16537,"Powell","OH","suburb","Columbus, OH","Columbus, OH","Columbus, OH",3,0.428571428571429,8.57,10,0.428884026258206,4113
1590,"Berkeley","CA","suburb","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",6,0.545454545454545,8.27,9,0.590296495956873,4452
29823,"Duxbury","MA","suburb","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",1,1,9,9,1,710
2479,"Burbank","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,5.86,8,0,2658
20777,"Westlake Village","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",1,1,10,10,1,434
17176,"San Jacinto","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,3.86,6,0,4568
4280,"Columbus","WI","suburb","Madison, WI","Madison, WI","Madison, WI",1,0.5,8,10,0.475816993464052,765
8618,"Hazel Crest","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,2.4,5,0,1309
27941,"Lake Tapps","WA","suburb","Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",1,0.5,9,10,0.450787401574803,1016
469,"Wichita","KS","suburb","Wichita, KS","Wichita, KS","Wichita, KS",1,1,9,9,1,345
2227,"Ceresco","NE","suburb","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",0,0,6,6,0,117
31353,"Acampo","CA","suburb","Stockton, CA","Stockton-Lodi, CA","Stockton-Lodi, CA",0,0,5.5,7,0,580
30405,"Niskayuna","NY","suburb","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",3,1,9.33,10,1,1105
523,"Amityville","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,2,2,0,1365
22727,"Abingdon","MD","suburb","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",0,0,5,5,0,805
26810,"Woodlyn","PA","suburb","Philadelphia, PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,4,4,0,321
1741,"Borden","IN","suburb","Louisville, KY","Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN",0,0,4,4,0,367
13364,"New Providence","NJ","suburb","Newark, NJ","Newark, NJ-PA","New York-Newark-Jersey City, NY-NJ-PA",2,1,10,10,1,1318
5108,"Edgewater","FL","suburb","Deltona, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL",0,0,4.5,5,0,1258
953,"Bakersfield","CA","principal_city","Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",3,0.0337078651685393,4.38,9,0.041296040060618,60708
3430,"Cocoa","FL","suburb","Palm Bay, FL","Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL",0,0,5.5,7,0,1445
952,"Bay Head","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,135
4105,"Conshohocken","PA","suburb","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2,1,10,10,1,580
11963,"Maineville","OH","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",2,1,9.5,10,1,1115
2654,"Cape Coral","FL","principal_city","Cape Coral, FL","Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL",1,0.111111111111111,7,9,0.10805028082375,7478
14757,"Norfolk","VA","suburb","Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",2,0.0645161290322581,4.13,10,0.0476052417951989,17246
17608,"Sardis","GA","suburb","Augusta, GA","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC",0,0,5,5,0,367
5092,"Downey","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",0,0,6.29,8,0,9538
16659,"San Bernardino","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,3.1,8,0,24338
6077,"Emmaus","PA","suburb","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",1,0.5,7.5,9,0.398280802292264,698
14114,"Oakbrook Terrace","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,9,9,1,145
22153,"Coto de Caza","CA","suburb","Orange County, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach-Anaheim, CA",1,1,10,10,1,554
9243,"Key Biscayne","FL","suburb","Miami, FL","Miami-Miami Beach-Kendall, FL","Miami-Fort Lauderdale-West Palm Beach, FL",1,1,10,10,1,1448
10597,"Lake Villa","IL","suburb","Chicago, IL","Lake County-Kenosha County, IL-WI","Chicago-Naperville-Elgin, IL-IN-WI",1,0.25,7.5,9,0.252884615384615,2080
645,"Arcadia","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",6,0.857142857142857,9.43,10,0.816375027003672,4629
13654,"Oakland","CA","suburb","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",8,0.148148148148148,3.81,10,0.1754251863176,20932
32718,"Fairfax Station","VA","suburb","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,7,8,0,2169
16851,"Schuylerville","NY","suburb","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",0,0,7,7,0,718
32471,"Eden","UT","suburb","Ogden, UT","Ogden-Clearfield, UT","Ogden-Clearfield, UT",0,0,6,6,0,607
3067,"Cheney","WA","suburb","Spokane, WA","Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA",0,0,4,4,0,829
344,"Anderson","SC","suburb","Greenville, SC","Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC",2,0.2,5.7,10,0.290656265897914,5897
13439,"Newberg","OR","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",2,0.4,7.8,9,0.316032887975334,1946
30375,"Mount Morris","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,4,4,0,293
14893,"Pilot Point","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,4,4,0,407
22783,"Ellicott City","MD","suburb","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",10,0.909090909090909,9.55,10,0.911605134312558,7557
208,"Alhambra","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",1,0.111111111111111,7.44,9,0.181759897419458,6239
9130,"Holland","OH","suburb","Toledo, OH","Toledo, OH","Toledo, OH",0,0,8,8,0,595
4216,"Commerce","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,4,4,0,360
10811,"Lehighton","PA","suburb","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",0,0,5,5,0,298
5288,"Denham Springs","LA","suburb","Baton Rouge, LA","Baton Rouge, LA","Baton Rouge, LA",4,0.333333333333333,8,10,0.363666228646518,6088
16733,"Saratoga Springs","NY","suburb","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",4,0.8,9.2,10,0.662992793556592,2359
4718,"Dayton","OR","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,4,4,0,394
25663,"Shelter Island","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,221
31502,"Amado","AZ","suburb","Tucson, AZ","Tucson, AZ","Tucson, AZ",0,0,5,5,0,202
5189,"Draper","UT","suburb","Salt Lake City, UT","Salt Lake City, UT","Salt Lake City, UT",1,0.333333333333333,8.33,9,0.344233318603623,2263
19120,"Tuttle","OK","suburb","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,8,8,0,910
12788,"Mokena","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,6.5,8,0,619
6587,"Fate","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",1,1,10,10,1,537
5552,"Englewood Cliffs","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,314
29775,"Pepperell","MA","suburb","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,5,5,0,591
7656,"Glenwood","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,3.33,4,0,969
3226,"Cokato","MN","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",0,0,7,7,0,510
10213,"Kittanning","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,4,4,0,1234
