"district_nces_code","median_sale_price","median_sale_price_per_sqft","total_sales"
"0612070",257000,191.6118421052631579,193
"0612090",455900,346.3541666666666667,27
"0612120",446000,353.8205980066445183,41
"0612180",345000,286.2595419847328244,21
"0612210",900000,668.7898089171974522,6
"0612330",230000,183.673469387755102,149
"0612690",180000,150.3759398496240602,20
"0612750",749000,555.3539019963702359,14
"0612880",350000,287.3183619550858653,68
"0612910",350000,287.3183619550858653,68
"0612960",350000,293.6444086886564763,5
"0613080",317000,239.2489400363416111,6
"0613140",538000,332.7044025157232704,5
"0613290",125000,116.8224299065420561,6
"0613360",300000,261.1940298507462687,36
"0613500",350000,255.136986301369863,35
"0613530",354913,255.1288795370857443,61
"0613800",350000,254.1478129713423831,9
"0613890",300000,210.7111501316944688,75
"0613920",225000,176.263219741480611,30
"0613980",275000,178.2857142857142857,20
"0614010",450000,388.8888888888888889,28
"0614250",149000,118.253968253968254,5
"0614370",530000,411.4490161001788909,11
"0614400",718000,549.7702909647779479,36
"0614430",903000,733.0148619957537155,22
"0614550",130000,103.9697542533081285,352
"0614730",465000,359.6105527638190955,38
"0614760",417375,332.7205882352941176,82
"0614790",245000,195.1697127937336815,21
"0614820",257000,196.8127490039840637,29
"0614880",380000,308.9080459770114943,54
"0614940",438000,371.4285714285714286,10
"0615180",459950,378.9392774788624135,16
"0615240",629500,491.1894273127753304,152
"0615270",473000,363.1051752921535893,16
"0615390",245000,202.0676691729323308,18
"0615450",345000,222.7011494252873563,11
"0615510",599000,484.375,14
"0615780",275555,218.75,14
"0616050",110000,94.1850941850941851,12
"0616230",351000,288.4615384615384615,130
"0616320",415000,301.913265306122449,20
"0616323",96000,85.7142857142857143,5
"0616325",350000,325.5813953488372093,10
"0616620",701500,502.0920502092050209,12
"0616680",385000,331.9805194805194805,10
"0616740",460000,360.7843137254901961,46
"0616920",165000,132.2751322751322751,449
"0617040",1380000,838.3233532934131737,15
"0617340",335000,249.8135719612229679,21
"0617490",499000,356.0606060606060606,35
"0617850",407000,358.9108910891089109,7
"0617880",180000,154.7787610619469027,20
"0618030",640000,485.2941176470588235,29
"0618060",535000,409.6472282217422606,48
"0618390",377500,294.921875,38
"0618870",780000,648.7341772151898734,42
"0618930",752000,635.9649122807017544,67
"0618990",380000,293.9068100358422939,10
"0619110",299000,229.0909090909090909,20
"0619140",299000,229.0909090909090909,20
"0619260",226000,207.5055187637969095,26
"0619320",200000,152.8822055137844612,67
"0619410",485000,343.9349112426035503,46
"0619440",225000,169,11
"0619540",129000,104.8951048951048951,301
"0619620",150000,143.6781609195402299,5
"0619650",250000,187.5571820677035682,9
"0619680",205000,187.5571820677035682,5
"0619700",125000,102.1400778210116732,21
"0619830",210000,152.7777777777777778,14
"0620070",155000,116.5517241379310345,75
"0620130",850000,614.7859922178988327,11
"0620190",380000,319.3277310924369748,18
"0620250",399900,304.4619422572178478,40
"0620310",850000,543.8259756877799104,8
"0620370",1136000,936.1794500723589001,51
"0620460",645000,556.6037735849056604,14
"0620640",305000,262.0226308345120226,67
"0620670",230000,161.5168539325842697,29
"0620790",325000,274.5664739884393064,16
"0620880",140000,124.2236024844720497,46
"0620910",863000,695.43509272467903,12
"0621000",580000,432.2094691535150646,20
"0621180",370000,264.2188624910007199,8
"0621210",350000,329.8774740810556079,7
"0621330",335000,273.2974910394265233,12
"0621600",400000,280.3738317757009346,125
"0621690",190000,163.0941286113699907,25
"0621930",355000,306.8376068376068376,13
"0621990",650000,567.685589519650655,12
"0622110",519500,410.15625,29
"0622230",225000,180.802103879026956,99
"0622350",1050000,740.0530503978779841,31
"0622410",241400,187.9971077368040492,11
"0622500",422000,347.8260869565217391,391
"0622590",835000,581.0716771050800278,14
"0622650",1950000,1255.6342562781712814,14
"0622710",525000,414.593698175787728,2359
"0622740",172000,125,18
"0622800",1116000,787.6447876447876448,38
"0622830",1050000,841.514726507713885,30
"0623010",400000,283.7273991655076495,13
"0623040",184900,151.4332514332514333,5
"0623080",394500,305.0640634533251983,132
"0623130",490000,463.1474103585657371,7
"0623160",297500,242.699490662139219,23
"0623340",129900,105.6910569105691057,29
"0623610",265000,203.9151712887438825,74
"0624000",624000,460.5175438596491228,9
"0624030",385000,354.8085901027077498,28
"0624090",128000,101.5873015873015873,9
"0624500",589388,496.535804549283909,12
"0624540",205000,154.8013245033112583,339
"0624570",1450000,1188.5245901639344262,25
"0624600",139900,112.2302158273381295,49
"0624660",130000,114.3423661599471249,63
"0624750",185000,146.3057790782735918,38
"0624870",1000000,720.601237842617153,27
"0624900",849500,606.7857142857142857,13
"0625130",180000,146.0980036297640653,155
"0625150",185000,150.3341687552213868,229
"0625230",69000,63.1578947368421053,5
"0625320",529000,435.5158730158730159,32
"0625410",392000,359.803921568627451,11
"0625470",395900,331.8181818181818182,55
"0625500",1300000,1137.0157819225251076,7
"0625530",535000,420,44
"0625650",415000,289.8044692737430168,5
"0625690",475000,382.7940015785319653,5
"0625740",660000,349.7615262321144674,5
"0625800",225000,186.0465116279069767,51
"0625830",560000,476.1904761904761905,8
"0625860",107500,87.5486381322957198,254
"0625980",275000,227.2727272727272727,17
"0626190",390000,347.65625,5
"0626220",327000,266.2037037037037037,9
"0626280",1380000,1199.1869918699186992,17
"0626310",1602000,1239.2755004766444233,31
"0626370",440000,368.098159509202454,69
"0626490",23000,20.6093189964157706,6
"0626640",520250,437.1848739495798319,89
"0626820",340000,229.2634372926343729,8
"0626910",600000,474.4769874476987448,7
"0627060",598000,512.2478386167146974,6
"0627180",470000,374.0408163265306122,30
"0627200",180000,150.4347826086956522,6
"0627240",840000,617.5889328063241107,74
"0627590",415000,352.6093088857545839,15
"0627690",320000,277.4162679425837321,28
"0627720",551000,463.2637277648878577,12
"0627810",602000,451.951951951951952,8
"0627840",650000,499.1896272285251216,6
"0628050",477500,405.5343511450381679,553
"0628080",309900,219.631467044649185,18
"0628140",535000,409.6472282217422606,7
"0628250",320000,263.1578947368421053,55
"0628270",620000,489.8550724637681159,31
"0628470",299000,236.6040361864996521,71
"0628650",460000,355.0677856681730148,65
"0628710",323000,213.6752136752136752,22
"0628860",840000,662.4605678233438486,8
"0629130",154500,119.8257080610021786,75
"0629220",380000,280.898876404494382,27
"0629270",407000,310.5196451204055767,145
"0629370",750000,587.9934210526315789,38
"0629490",465000,391.9413919413919414,95
"0629540",252000,152.912621359223301,5
"0629550",255000,181.4362108479755539,252
"0629580",160500,139.8601398601398601,74
"0629610",1698000,1333.3333333333333333,36
"0629640",120000,112.8880526810912512,5
"0629700",1155000,723.1198858230256898,9
"0629820",179900,142.7165354330708661,183
"0629850",330000,288.9423076923076923,18
"0629940",600000,479.820627802690583,245
"0630030",206000,165.7142857142857143,11
"0630180",160000,138.8888888888888889,15
"0630210",205000,155.8752997601918465,393
"0630230",610000,478.1718963165075034,21
"0630250",576000,456.2864279766860949,31
"0630330",1112500,741.3647851727042965,6
"0630450",425000,344.696969696969697,8
"0630600",240000,199.8334721065778518,29
"0630660",410000,330.7692307692307692,44
"0630720",315000,213.8964577656675749,30
"0630750",295000,213.5714285714285714,139
"0630930",285000,193.27217125382263,25
"0630960",260000,189.024390243902439,5
"0630990",415000,309.8305084745762712,107
"0631230",550000,385.7041755130927105,24
"0631290",219000,160.3550295857988166,45
"0631320",294000,239.9650959860383944,64
"0631470",975000,801.0204081632653061,9
"0631530",489000,336.8421052631578947,103
"0631710",352000,299.2424242424242424,17
"0631860",670000,582.9268292682926829,14
"0632070",250000,203.4883720930232558,65
"0632130",882000,739.8648648648648649,67
"0632310",260000,204.2581503659347971,13
"0632370",190000,165,30
"0632550",444800,361.5279672578444748,176
"0632610",166000,137.0431893687707641,153
"0632640",480000,359.6908442330558859,79
"0632880",297500,198.201199200532978,15
"0633110",280000,206.5647990945104697,127
"0633150",250000,205.1423324150596878,111
"0633240",153000,120.2783300198807157,12
"0633390",220000,162.7742392073602265,37
"0633480",229900,156.1483409238776838,9
"0633570",546800,410.0946372239747634,9
"0633600",300000,237.2262773722627737,150
"0633630",314950,239.3418100224382947,228
"0633750",435000,387.5464684014869888,5
"0633840",329000,273.0404823428079242,477
"0633860",515000,372.9669097027481772,104
"0633930",370000,278.8582183186951066,46
"0633980",327000,268.8953488372093023,69
"0634140",360000,250,24
"0634170",165000,138.0704794916233391,190
"0634230",750000,629.6296296296296296,24
"0634290",952000,782.3129251700680272,42
"0634320",500000,430.5283757338551859,289
"0634380",845000,603.9215686274509804,32
"0634410",950000,756.2277580071174377,536
"0634425",600000,477.5687409551374819,34
"0634440",148900,125.3387533875338753,66
"0634590",660000,542.4354243542435424,204
"0634620",243500,194.9396471680594243,268
"0634680",525000,417.3838209982788296,71
"0634710",440000,372.2179585571757483,22
"0634740",459000,368.3333333333333333,93
"0634800",472000,361.1928737412858249,126
"0634860",905000,635.8164033107599699,7
"0634880",415000,322.5609756097560976,50
"0634920",915000,748.1203007518796992,79
"0634980",820000,688.6792452830188679,117
"0635090",725000,567.6728334956183057,24
"0635110",715300,567.6728334956183057,24
"0635130",675000,498.2332155477031802,26
"0635250",149000,130.9012875536480687,15
"0635310",395000,335.9992,55
"0635430",685000,602.2944550669216061,25
"0635590",710000,598.0066445182724252,48
"0635600",700000,588.6379192334017796,81
"0635670",230000,190.8471275559883155,77
"0635700",1605000,1311.2745098039215686,32
"0635760",385605,295.7034540859309183,11
"0635810",445000,362.266857962697274,69
"0635830",465000,351.286654697785757,237
"0635850",502000,421.1409395973154362,13
"0635880",330000,259.0266875981161695,11
"0635970",410000,335.720680393912265,33
"0636000",1150000,724.181360201511335,5
"0636180",612000,456.4315352697095436,20
"0636270",100000,90.1,9
"0636390",928000,772.2772277227722772,190
"0636670",740000,474.8887476160203433,16
"0636805",192500,104.7806155861165684,5
"0636810",250000,212.9310344827586207,5
"0636840",399990,337.6623376623376623,32
"0636970",175000,156.25,33
"0636972",142500,113.2707774798927614,52
"0636990",1100000,814.0495867768595041,7
"0637200",565000,411.2215909090909091,82
"0637380",325000,292.7927927927927928,5
"0637500",826841,748,11
"0637530",725000,592.2330097087378641,25
"0637830",885000,682.3979591836734694,23
"0637890",99900,77.1349862258953168,30
"0637950",178000,158.0817051509769094,18
"0638010",145000,116.4365832614322692,231
"0638220",365000,317.1806167400881057,7
"0638460",790000,674.6411483253588517,11
"0638640",352500,301.5988372093023256,30
"0638670",225000,182.8298887122416534,31
"0638700",89000,80.9090909090909091,17
"0638730",89000,80.9090909090909091,17
"0638790",900000,686.8686868686868687,95
"0638880",245000,140.481651376146789,7
"0638980",705000,550.5617977528089888,33
"0639180",125000,100.641025641025641,23
"0639420",525000,447.8225143796220214,34
"0639630",266400,230.9405940594059406,7
"0640150",425000,335.7605177993527508,29
"0640320",855000,753.3039647577092511,5
"0640470",171430,116.0862354892205638,12
"0640500",180000,123.3552631578947368,17
"0640590",303000,226.950354609929078,77
"0640740",250000,206.9128787878787879,102
"0640980",530000,419.6261682242990654,67
"0641040",142500,113.2707774798927614,52
"0641190",394000,310.1503759398496241,91
"0641250",660100,519.5121951219512195,16
"0641580",254000,213.4986225895316804,46
"0642000",415000,322.847682119205298,14
"0642120",220000,166.1272923408845739,22
"0642140",399000,260.2252519264967398,213
"0642150",385000,308.4870848708487085,10
"0642450",410000,336.7875647668393782,57
"0642480",385000,314.542483660130719,110
"0642510",430000,342.5871234494979327,88
"0642710",135000,84.3209876543209877,5
"0642810",59000,52.7777777777777778,6
"0643080",275000,209.9236641221374046,53
"0643560",222075,177.2268135904499541,99
"0684500",528000,460.8074011774600505,57
"0691135",190000,183.5748792270531401,16
"0801950",141500,98.9478957915831663,42
"0802260",40000,31.6596194503171247,5
"0802310",174000,126.1726078799249531,10
"0802340",195000,145.202020202020202,119
"0802370",242000,172.505307855626327,32
"0802490",355000,232.2796934865900383,80
"0802580",200000,152.6433358153387937,51
"0802610",71500,62.5,11
"0802910",234000,152.2842639593908629,80
"0803060",147000,126.9265639165911151,16
"0803360",300000,220.457433290978399,1054
"0803450",267950,183.5913312693498452,94
"0803600",160000,148.0555555555555556,9
"0803780",257017,194.4065484311050477,90
"0803810",326176,219.687875150060024,35
"0803840",223000,157.6354679802955665,92
"0803930",100000,50.4032258064516129,5
"0803990",261000,187.1657754010695187,127
"0804020",180000,133.2346410066617321,16
"0804050",117000,79.2025862068965517,20
"0804200",110600,103.3834586466165414,8
"0804410",159900,114.9425287356321839,68
"0804800",272500,193.3011049723756906,327
"0804830",193000,136.6666666666666667,12
"0804920",212000,161.5720524017467249,14
"0804950",174900,150,6
"0805310",305000,189.6265560165975104,33
"0805370",252000,185.0072780203784571,106
"0805400",248000,179.4871794871794872,85
"0805550",178100,121.2034383954154728,27
"0805820",343000,197.9226774379688402,5
"0806540",166000,88.6752136752136752,10
"0806690",93000,77.5609756097560976,26
"0806810",490000,354.8994974874371859,11
"0806900",280000,182.3238566131025958,115
"0807230",190000,129.1891891891891892,51
"0807350",242000,153.2805429864253394,9
"1000080",262500,152.3076923076923077,16
"1000180",136500,94.7521865889212828,26
"1000190",148000,103.9861351819757366,13
"1000200",157000,131.8181818181818182,16
"1000230",129999,106.1224489795918367,25
"1000790",112500,89.1677675033025099,14
"1001080",119000,94.2028985507246377,7
"1001240",166500,135.8974358974358974,24
"1001300",150903,118.6440677966101695,34
"1001620",175000,122.5490196078431373,13
"1100030",399999,341.8898809523809524,56
"1200060",80000,45.3514739229024943,14
"1200180",177777,133.5849056603773585,2200
"1200240",136000,106.626047220106626,1035
"1200300",97000,78.8973384030418251,76
"1200330",285000,188.4570082449941107,606
"1200390",207500,161.5226337448559671,1006
"1200420",94360,70.464767616191904,36
"1200480",100000,83.0479452054794521,608
"1200660",100000,79.5833333333333333,9
"1200870",144900,106.3829787234042553,1449
"1201050",140000,102.3569023569023569,834
"1201080",175945,129.2789512017479971,1841
"1201230",205000,142.5133689839572193,1073
"1201290",187000,134.0482573726541555,411
"1201440",160000,127.7602523659305994,795
"1201470",124900,104.8109965635738832,189
"1201500",190000,141.0979989738327347,1403
"1201530",95000,73.7265415549597855,2417
"1201560",156000,126.7605633802816901,3123
"1201590",121500,88.202247191011236,977
"1201620",74900,57.0175438596491228,74
"1201680",185000,137.1473354231974922,2183
"1201710",135000,107.6779026217228464,221
"1201740",247000,167.8113006396588486,211
"1201770",128000,96.2705984388551605,595
"1201800",172000,142.7335640138408304,295
"1201920",115000,89.6414342629482072,1152
"1300001",32000,27.3504273504273504,49
"1300120",204700,161.8457300275482094,456
"1300290",83000,70.1107011070110701,29
"1300330",80000,67.2514619883040936,22
"1300510",77000,67.543859649122807,7
"1300600",95000,84.4444444444444444,9
"1300690",140000,84.4005449591280654,19
"1300840",78900,54.9450549450549451,44
"1300870",116000,86.2308762169680111,11
"1300900",95000,81.0810810810810811,14
"1301110",145500,115.0855365474339036,146
"1301230",37919,31.7518248175182482,41
"1301290",125000,92.8571428571428571,145
"1301440",65000,49.7159090909090909,16
"1301500",118500,85.1063829787234043,67
"1301650",150000,102.9252437703141928,8
"1301680",330000,265.1006711409395973,26
"1301740",147000,115.4752553024351925,257
"1301860",74900,61.4942528735632184,50
"1302130",140000,101.8099547511312217,31
"1302190",62000,52.7659574468085106,43
"1302220",129900,108.3333333333333333,49
"1302280",125000,93.75,152
"1302310",140000,94.9367088607594937,8
"1302520",75000,59.6252129471890971,70
"1302550",120000,86.4197530864197531,63
"1302610",150000,111.4488348530901722,65
"1302670",75000,59.2757306226175349,20
"1302700",92500,92.5,5
"1302790",135000,116.1858974358974359,5
"1302820",108900,79.6875,52
"1302940",125000,92.2666666666666667,10
"1302970",100000,57.6036866359447005,10
"1303210",48000,33.149171270718232,8
"1303480",85500,69.4444444444444444,15
"1303510",162000,129.9245599329421626,16
"1303630",64000,45.3601108033240997,20
"1303930",56900,45.3496755587599135,35
"1304020",75000,66.0628238341968912,33
"1304110",137000,95.4088952654232425,8
"1304170",145000,81.978319783197832,5
"1304410",59500,50.0841750841750842,19
"1304440",78900,53.4759358288770053,47
"1304540",142000,91.6666666666666667,6
"1305280",38000,32.7788649706457926,37
"1305390",116000,77.3615635179153094,29
"1500030",495000,364.8548026805658972,350
"1700010",140000,99.6543778801843318,16
"1700077",55000,40.9375,23
"1700110",37000,22.2918552036199095,8
"1700112",45000,39.4412489728841413,23
"1700119",305000,194.8881789137380192,7
"1703150",140000,125.6983240223463687,8
"1703600",70000,57.6923076923076923,58
"1703690",90000,57.3986308583464982,6
"1703870",128000,96.1538461538461538,35
"1703900",202500,163.7372802960222017,8
"1704020",157000,124.4057052297939778,9
"1704140",254000,209.7602739726027397,29
"1704170",192500,159.1397849462365591,126
"1704680",111000,82.9732065687121867,53
"1704710",121000,107.4766355140186916,43
"1704770",112000,102.8846153846153846,10
"1705050",227000,178.6703601108033241,20
"1705220",170000,154.9053356282271945,18
"1705430",75000,65.0935720097640358,5
"1705466",48400,45.3183520599250936,8
"1705580",94000,68.1635926222935044,9
"1705610",62000,54.4545454545454545,64
"1705760",130000,102.2584692597239649,19
"1705790",70000,62.5,20
"1705910",150000,119.8801198801198801,15
"1706000",124890,117.2248803827751196,16
"1706060",140000,119.7318007662835249,20
"1706090",156000,118.2724252491694352,54
"1706120",118000,96.169519152404238,8
"1706270",126500,91.8674698795180723,10
"1706420",52000,45.5284552845528455,18
"1706510",70101,65.1496282527881041,12
"1706540",110900,82.1371610845295056,48
"1706750",103000,80.56640625,13
"1706930",83000,72.1296296296296296,14
"1706960",100000,85.75,32
"1707010",130000,102.8846153846153846,8
"1707050",88000,65.3594771241830065,21
"1707320",185000,168.0640243902439024,29
"1707650",71400,64.9090909090909091,6
"1707830",263990,140.4202127659574468,8
"1708100",42000,40.0943396226415094,12
"1708130",50000,47.169811320754717,8
"1708400",179200,128,32
"1708550",165490,124.2417417417417417,58
"1708730",130000,104.2204995693367786,12
"1709210",117000,100,5
"1709540",145000,116.1858974358974359,5
"1709930",159900,127.9359177215189873,835
"1709960",39490,38.2655038759689922,7
"1710200",110000,100.5564387917329094,45
"1710380",254900,205.5172413793103448,16
"1710410",83000,72.9349736379613357,5
"1710470",168500,141.1042944785276074,6
"1710530",107500,96.2307692307692308,9
"1710650",97000,81.2780269058295964,41
"1710740",144100,99.5055624227441286,5
"1711250",70000,44.1919191919191919,12
"1711350",147000,117.4785100286532951,41
"1711370",141500,110.8929702343255225,69
"1711610",125000,85.9813084112149533,5
"1711980",259000,224.6240601503759398,7
"1712000",84000,76.6283524904214559,21
"1712120",205000,173.4293193717277487,53
"1712330",78000,68.6507936507936508,24
"1712420",36100,31.6112084063047285,12
"1712450",20154,18,23
"1712540",200000,157.0182394924662966,18
"1712570",198000,150.3436426116838488,26
"1712810",100000,80.4924242424242424,5
"1712840",68000,44.5026178010471204,5
"1712870",68000,44.5026178010471204,5
"1712930",87500,72.9166666666666667,6
"1712960",65000,56.4236111111111111,10
"1712990",64900,56.4236111111111111,19
"1713140",265000,192,13
"1713320",18900,18.75,11
"1713440",144000,114,7
"1713530",134000,103.0701754385964912,40
"1713710",155000,125.303951367781155,145
"1713770",183000,149.9,10
"1713940",180000,157.9194001874414246,53
"1713970",269500,221.9036697247706422,23
"1714100",170500,145.2922077922077922,13
"1714220",70000,61.0820244328097731,10
"1714460",249900,220.8333333333333333,30
"1714490",249900,220.8333333333333333,30
"1714550",160000,136.3957597173144876,32
"1714580",160000,136.3957597173144876,32
"1714760",227000,135.2,16
"1714820",255000,194.2501942501942502,14
"1715030",150000,119.8801198801198801,17
"1715420",74900,58.6046511627906977,12
"1715630",125000,96.1538461538461538,18
"1715660",118000,87.3786407766990291,7
"1715780",169900,130.0914380714879468,15
"1715820",113000,100.3683241252302026,5
"1715840",109000,75.715086932136848,18
"1715880",130000,84.8056537102473498,7
"1715900",47500,41.2280701754385965,14
"1715930",127000,75.8823529411764706,106
"1716290",58000,49.1753472222222222,13
"1716380",220000,177.7059773828756058,19
"1716410",127000,99.5260663507109005,8
"1716800",250000,219.5340501792114695,19
"1716830",176000,147.4785918173168411,70
"1716920",295000,256.6069906223358909,11
"1717040",137000,124.5454545454545455,5
"1717280",68500,60.6416275430359937,41
"1717310",75000,59.3542260208926876,8
"1717340",115000,91.8674698795180723,42
"1717490",79000,68.0272108843537415,5
"1717520",150000,106.7827681026581118,24
"1717550",121000,82.359192348565356,78
"1717730",82000,75.9259259259259259,9
"1717800",139000,126.198889449772842,9
"1718240",50000,44.3711433756805808,19
"1718420",84500,74.9113475177304965,9
"1718570",149900,127.2070626003210273,15
"1718840",100000,83.3333333333333333,13
"1718960",75000,59.4093406593406593,7
"1718990",95000,84.8214285714285714,10
"1719080",275000,216.4343360234776229,14
"1719110",245000,165.3846153846153846,5
"1719200",50000,41.4593698175787728,14
"1719320",200000,181.1993517017828201,13
"1719530",98000,86.9380831212892282,25
"1719560",98000,84.5737483085250338,37
"1719620",112000,88.3280757097791798,18
"1719830",200000,128.5604311008468052,188
"1720170",37000,30.2287581699346405,5
"1720220",195000,165.2542372881355932,5
"1720430",75000,71.1111111111111111,17
"1720490",140000,91.6838842975206612,19
"1720580",118000,95.6521739130434783,95
"1720610",121000,97.619047619047619,110
"1720760",70000,59.4732370433305013,52
"1720880",108000,96.5,6
"1721030",169000,150.4897595725734639,6
"1721180",122000,89.5862068965517241,6
"1721270",185000,131.3920454545454545,5
"1721420",212500,162.8003314001657001,10
"1721600",205000,168.6746987951807229,20
"1721720",384900,242.8391167192429022,5
"1721780",384900,243.6155913978494624,7
"1721840",139900,121.43928035982009,20
"1721870",128000,92.1052631578947368,16
"1721900",155000,123.4309623430962343,8
"1722020",75000,67.3784977908689249,34
"1722080",58000,56.2560620756547042,14
"1722110",61500,57.4257425742574257,46
"1722300",97500,76.4134275618374558,6
"1722500",125000,112.3090745732255166,5
"1722740",165000,136.2763915547024952,36
"1722800",242500,186.9335347432024169,10
"1722830",170000,133.7258200168208579,30
"1723070",150000,118.2142857142857143,20
"1723250",55000,44.109878499735869,8
"1723350",200000,123.5897435897435897,63
"1723460",199000,166.507177033492823,24
"1723850",140200,134.9,25
"1723880",224000,185.7142857142857143,43
"1723970",21500,14.6457765667574932,5
"1724090",220000,187.5,106
"1724330",165000,136.3636363636363636,10
"1724390",107000,96.2301587301587302,10
"1724480",139000,101.4285714285714286,8
"1724570",55000,40.9375,23
"1724720",47000,39.1666666666666667,7
"1724940",106500,74.8936170212765957,10
"1725020",74900,64.4980370162647224,7
"1725110",80000,62,33
"1725190",130000,116.3074712643678161,6
"1725290",130000,97.4770642201834862,85
"1725320",127500,95.3571428571428571,85
"1725620",65000,49.8870481927710843,9
"1725650",65000,49.8870481927710843,9
"1725920",112000,107.6923076923076923,5
"1726100",118500,98.0881130507065669,7
"1726310",220000,144.8992852501624431,28
"1726340",218000,140.6456953642384106,33
"1726370",180625,167.8321678321678322,9
"1726430",87900,74.1626794258373206,12
"1726610",130000,109.9523241954707986,7
"1726640",130000,109.9523241954707986,9
"1726820",245123,209.4972067039106145,5
"1726850",225000,199.4680851063829787,7
"1726880",127000,108.2352941176470588,138
"1727210",241000,217.1903881700554529,14
"1727540",180000,105.5555555555555556,6
"1727570",142000,83.3333333333333333,77
"1727710",155000,143.3926897844423618,11
"1727740",70000,67.3076923076923077,5
"1728140",135000,109.9,6
"1728200",370000,273.6842105263157895,13
"1728500",269500,207.3076923076923077,6
"1728530",245123,197.735191637630662,66
"1728560",55125,42.4448217317487267,5
"1728650",265000,220.2724358974358974,16
"1728890",150000,110.350076103500761,8
"1729010",301000,245.5357142857142857,24
"1729190",159900,135.5932203389830508,24
"1729220",157500,135.5932203389830508,18
"1729250",285000,220.1257861635220126,22
"1729280",300000,232.5,25
"1729670",57500,54.6341463414634146,11
"1729760",110000,96.2732919254658385,17
"1729790",110000,96.2732919254658385,17
"1730220",205000,128,9
"1730270",159000,120,48
"1730330",88000,72.4474474474474474,52
"1730420",159000,130.9441764300482426,53
"1730450",149900,132.4376199616122841,126
"1730600",180000,163.0434782608695652,6
"1730810",23289,18.8066465256797583,17
"1730840",300000,222.7272727272727273,37
"1731380",80000,68.4931506849315068,20
"1731500",90000,81.3492063492063492,9
"1731740",150000,114.6788990825688073,83
"1731770",125000,105.3846153846153846,11
"1732520",125000,103.3057851239669421,9
"1732580",178000,163.7372802960222017,15
"1732850",210500,151.7857142857142857,15
"1732910",154000,129.8701298701298701,153
"1732970",135000,84.1121495327102804,5
"1733270",115000,85.4309687261632342,7
"1733300",105000,79.7193877551020408,6
"1733380",153000,102.6315789473684211,12
"1733420",37000,29.6540362438220758,29
"1733450",210000,123.6093943139678616,28
"1733510",78500,62.5,9
"1733690",115900,77.1637816245006658,5
"1733720",265000,220.2724358974358974,22
"1733840",158000,135.9,8
"1733870",190000,142.2155688622754491,10
"1733990",242000,200,15
"1734020",200000,175.6198347107438017,54
"1734510",48000,41.9614779874213836,102
"1734540",112000,75.6628787878787879,9
"1734740",146500,132.9174664107485605,85
"1734990",85000,74.3055555555555556,24
"1735010",71000,59.1924398625429553,18
"1735370",115000,101.6666666666666667,6
"1735640",180000,155.8073654390934844,6
"1735820",115000,85.7142857142857143,5
"1735850",115000,85.7338820301783265,11
"1736330",58000,36.8487928843710292,6
"1736480",232000,191.2613355317394889,8
"1736720",92500,64.8667601683029453,5
"1736750",48000,43.8596491228070175,8
"1736810",115000,85.4309687261632342,7
"1737170",215500,167.5738724727838258,33
"1737320",135000,108.4033613445378151,5
"1737350",132000,111.8656716417910448,13
"1737590",62000,52.8401585204755614,11
"1737680",50000,41.2881915772089182,7
"1738070",96500,92.7561837455830389,5
"1738100",45000,39.9162450815064643,24
"1738460",127000,112.6307320997586484,11
"1738520",110000,105,5
"1738940",70000,57.6293385723641126,51
"1738970",28000,25.199,64
"1739030",124000,112.8571428571428571,8
"1739420",83000,64.4654088050314465,9
"1739510",140000,108.3142639206712433,11
"1739780",236500,214.3974960876369327,5
"1740070",162225,114.6872166817769719,44
"1740140",56500,51.6173434273916036,5
"1740350",193500,162.5412541254125413,41
"1740440",150000,118.6440677966101695,15
"1740530",200000,144.927536231884058,5
"1740800",139000,119.5,19
"1741070",135000,121.6216216216216216,22
"1741190",120000,102.7482823235477826,20
"1741250",86500,64.3776824034334764,68
"1741550",150000,117.8571428571428571,11
"1741690",352920,191.9708029197080292,27
"1741790",180900,162.5,65
"1741820",372000,287.8548895899053628,5
"1741980",196800,178,13
"1742180",169000,143.5,30
"1742210",152500,127.3076923076923077,36
"1742300",112000,83,7
"1742600",362500,237.5,8
"1742630",67500,60.7142857142857143,15
"1742900",128000,95.3389830508474576,6
"1743050",42000,42,9
"1743110",120000,118.9689358889623265,10
"1743330",132000,102.5862068965517241,34
"1743860",56500,35.4166666666666667,15
"1743890",87000,79.6019900497512438,37
"1743960",132000,123.5955056179775281,9
"1800120",45000,26.564344746162928,12
"1800150",41500,29.6875,101
"1800240",144000,88.8392857142857143,5
"1800270",126000,91.8918918918918919,39
"1800450",67000,45.090293453724605,50
"1800960",173500,121.25,47
"1801020",100000,81.3818181818181818,19
"1801200",167500,114.8960739030023095,36
"1801440",132500,91.8478260869565217,40
"1801890",99900,75.4290876242095754,57
"1802460",67000,48.2954545454545455,31
"1802550",75000,48.5436893203883495,8
"1802610",67500,58.4415584415584416,13
"1802640",79750,52.4475524475524476,23
"1802830",161500,103.4226190476190476,12
"1803120",73000,50,13
"1803210",66500,38.2262996941896024,8
"1803240",33500,30,8
"1803300",25000,20.3703703703703704,14
"1803510",12500,8.5149863760217984,5
"1803690",85000,53.0024509803921569,44
"1803750",115000,87.2093023255813953,30
"1804050",82000,60.7517482517482517,30
"1804080",60000,49.8914616497829233,18
"1804110",89000,77.0008952551477171,51
"1804140",92500,72.1062618595825427,8
"1804260",77000,75,15
"1804770",67900,42.8163653663177926,892
"1805190",62000,39.6634615384615385,11
"1805670",120000,92.8626247122026094,62
