school_nces_code,median_sale_price,median_sale_price_per_sqft,total_sales
062046011430,645000,556.6037735849056604,14
062064002477,281100,262.0226308345120226,13
062064002483,305000,266.0550458715596330,35
062064008873,312000,257.0233114166168559,19
062067002485,230000,161.5168539325842697,29
062067002487,230000,161.5168539325842697,29
062079010310,323000,274.9576988155668359,7
062088002506,87500,75.8232235701906412,5
062088002513,90000,87.6338851022395326,11
062088012421,169900,156.9814366424535916,6
062091002516,863000,695.4350927246790300,12
062100002526,602500,432.2094691535150646,7
062118002538,370000,264.2188624910007199,8
062118008151,370000,264.2188624910007199,8
062133002554,335000,273.4693877551020408,5
062169002578,145000,117.8861788617886179,6
062169002583,190000,170.0735895339329518,8
062169002775,370000,209.8127824402840542,5
062211002622,760000,403.9874081846799580,6
062211008438,490000,410.1562500000000000,16
062223002646,267500,204.4293015332197615,13
062223002647,247500,196.4501510574018127,18
062223002652,218000,150.9695290858725762,8
062223002654,230480,185.4443666899930021,17
062223002656,295000,218.5185185185185185,5
062223002669,230000,207.3288331726133076,5
062223008878,154900,109.0014064697609001,10
062223011416,199000,150.9740259740259740,5
062235002673,1050000,740.0530503978779841,31
062250002695,257000,226.8907563025210084,11
062250002698,400000,327.3322422258592471,8
062250002699,375000,275.6892230576441103,10
062250002700,487000,345.4773869346733668,10
062250002701,490000,416.6666666666666667,7
062250002702,513250,390.3239656518345043,11
062250002703,478800,402.9806259314456036,9
062250002707,465000,308.2655826558265583,10
062250002712,485000,366.0377358490566038,9
062250002714,723000,494.0828402366863905,7
062250002715,580000,454.1108986615678776,10
062250002716,384000,325.1689189189189189,7
062250002717,465000,397.4926253687315634,6
062250002718,369000,312.2560499609679938,12
062250002720,300842,266.7197452229299363,16
062250002721,515000,413.1355932203389831,15
062250002731,244000,235.2941176470588235,5
062250002732,403000,312.4107142857142857,24
062250002734,320000,315.5818540433925049,6
062250002737,499900,375.2144082332761578,37
062250002738,400000,328.4072249589490969,8
062250002739,703000,554.4041450777202073,21
062250002740,494100,390.3345724907063197,8
062250002742,428000,324.0152477763659466,9
062250002747,308000,239.2120075046904315,11
062250002748,799900,682.9573934837092732,15
062250002752,495000,328.1351526965562053,7
062250002764,459000,328.4671532846715328,11
062250002768,440000,377.8317152103559871,13
062250008025,275000,245.8053691275167785,15
062250012153,335000,228.2741738066095471,5
062259006163,835000,581.0716771050800278,14
062259008885,845000,589.0000000000000000,13
062265002787,2020000,1239.2755004766444233,6
062265011202,2100000,1680.7044410413476263,5
062271000453,280500,239.0722569134701160,5
062271002804,520000,474.8858447488584475,6
062271002807,880000,789.2595606183889341,11
062271002808,530000,431.8993506493506494,11
062271002811,410000,343.3835845896147404,6
062271002812,400000,348.2955589586523737,14
062271002816,350000,288.8257575757575758,15
062271002820,447000,368.1442524417731029,11
062271002828,640000,546.1538461538461538,7
062271002834,615000,435.7224118316268487,6
062271002837,425000,338.1642512077294686,12
062271002843,985000,874.7779751332149201,10
062271002861,400000,288.4615384615384615,6
062271002863,1848711,997.5062344139650873,11
062271002867,1795000,1382.3529411764705882,8
062271002868,1200000,1151.9607843137254902,7
062271002870,360000,272.9779411764705882,12
062271002871,620000,504.0650406504065041,13
062271002872,300000,256.0975609756097561,14
062271002874,590000,509.5863427445830598,13
062271002877,548000,424.5283018867924528,6
062271002882,431000,310.8003108003108003,5
062271002888,1160000,830.5647840531561462,9
062271002892,380000,314.4904458598726115,6
062271002904,1050000,751.4417531718569781,8
062271002909,350000,297.2749793559042114,9
062271002913,782000,710.9090909090909091,8
062271002917,910000,674.5860331173506120,23
062271002919,400000,395.6478733926805143,5
062271002921,389000,331.0638297872340426,5
062271002924,749624,579.9540933435348125,9
062271002925,890000,672.7272727272727273,12
062271002926,1200000,946.9696969696969697,12
062271002927,445000,335.4203935599284436,6
062271002928,465000,391.7910447761194030,5
062271002930,578000,346.9945355191256831,7
062271002938,280000,268.6108979278587874,6
062271002942,891000,660.7142857142857143,16
062271002946,690000,501.7452006980802792,12
062271002954,550000,525.1141552511415525,12
062271002963,315000,274.9770852428964253,9
062271002969,709500,489.0046296296296296,17
062271002980,509000,350.4043126684636119,6
062271002985,800000,671.2962962962962963,17
062271002991,590000,482.5737265415549598,9
062271002992,585000,389.6604938271604938,9
062271002997,1600000,889.7379912663755459,5
062271002999,490000,409.6880131362889984,7
062271003003,464000,323.5694822888283379,26
062271003004,310000,280.0387596899224806,21
062271003005,285000,248.3713355048859935,13
062271003006,200000,172.4137931034482759,7
062271003009,289999,276.9808978032473734,5
062271003016,400000,321.8750000000000000,25
062271003017,339000,295.7486136783733826,14
062271003022,1000000,663.5388739946380697,21
062271003036,1039670,691.6666666666666667,18
062271003038,535000,441.9381787802840434,10
062271003040,450000,330.8823529411764706,5
062271003042,619000,458.6518415566365532,17
062271003045,800000,657.7086280056577086,8
062271003051,915000,754.1666666666666667,7
062271003067,1175000,781.4122533748701973,6
062271003103,1005000,697.5697569756975698,25
062271003114,775000,537.6344086021505376,7
062271003115,635000,487.1395167575993765,21
062271003118,482000,393.1623931623931624,5
062271003120,350000,259.5269382391590013,18
062271003125,380000,298.9392478302796528,5
062271003126,550000,486.2953138815207781,8
062271003127,1200000,888.9570552147239264,18
062271003131,493000,416.6666666666666667,19
062271003148,525000,475.9963768115942029,6
062271003161,339000,251.9039250146455770,28
062271003172,442000,362.5170998632010944,10
062271003175,750000,589.4886363636363636,10
062271003179,371000,290.3225806451612903,7
062271003183,855000,670.4645048203330412,17
062271003191,562000,389.3695920889987639,10
062271003195,375000,372.0238095238095238,6
062271003199,455000,384.2592592592592593,8
062271003203,675000,482.8326180257510730,14
062271003218,265000,205.7094488188976378,5
062271003219,277000,224.8394004282655246,6
062271003223,230000,229.0836653386454183,7
062271003228,271500,209.8070739549839228,14
062271003237,130000,100.3086419753086420,5
062271003241,450000,375.0000000000000000,5
062271003246,245000,237.4031007751937984,5
062271003256,1005000,741.0795974382433669,17
062271003258,484000,426.9366197183098592,10
062271003280,460000,344.8275862068965517,15
062271003283,760000,667.8383128295254833,5
062271003294,710000,584.2911877394636015,9
062271003298,330000,274.4148506860371267,31
062271003300,420000,287.0442203258339798,6
062271003305,880000,741.0795974382433669,18
062271003309,801000,594.7323704333050127,34
062271003312,640000,399.2911990549320732,9
062271003317,885000,667.5579322638146168,7
062271003319,1237500,942.1708185053380783,16
062271003321,310000,249.7985495568090250,5
062271003326,335000,239.3980848153214774,5
062271003332,343000,279.6208530805687204,14
062271003337,720000,600.4618937644341801,22
062271003339,739725,700.4971590909090909,5
062271003344,538000,401.0494752623688156,12
062271003346,305000,256.4102564102564103,29
062271003348,820000,659.6091205211726384,15
062271003353,907500,761.2456747404844291,11
062271003354,430000,321.4936247723132969,6
062271003356,507500,395.4918032786885246,30
062271003358,270000,253.5335689045936396,7
062271003374,675000,391.5313225058004640,9
062271003377,350000,269.7368421052631579,11
062271003379,480000,394.1908713692946058,10
062271003396,339000,319.2090395480225989,9
062271003399,585000,476.8649669499527856,19
062271003400,604000,522.7492739593417231,11
062271003410,335000,213.1043256997455471,5
062271003415,508000,365.9942363112391931,5
062271003417,834990,655.0424128180961357,27
062271003420,880000,628.3485540334855403,15
062271003434,513000,404.2709867452135493,13
062271003436,925000,689.3382352941176471,6
062271003437,480500,348.8372093023255814,5
062271003440,460000,395.8916900093370682,25
062271003442,1265000,1063.8297872340425532,7
062271003443,1000000,636.1667569030860855,16
062271003449,280000,191.0542321338063862,5
062271003451,1325000,1051.6826923076923077,10
062271003456,276520,233.8129496402877698,14
062271003457,1375000,1017.0118343195266272,10
062271003458,811000,605.1175656984785615,16
062271003461,560000,429.6875000000000000,6
062271003470,918000,713.5969141755062681,23
062271003471,245000,225.1486830926083263,10
062271003476,645000,565.9246575342465753,7
062271007770,620000,407.6057846813069095,12
062271010527,450000,324.4473342002600780,5
062271010887,420000,385.6749311294765840,9
062271011624,585000,450.5874222529371113,8
062271012627,245000,163.0434782608695652,6
062271012764,260000,181.3110181311018131,5
062274003479,138239,111.2012987012987013,6
062274003480,185000,117.7515723270440252,6
062274003483,172000,133.8661338661338661,6
062283003490,1222000,975.1773049645390071,10
062283003491,628000,495.2000000000000000,8
062283003492,1085000,889.3919793014230272,8
062301003511,395000,278.1641168289290682,8
062304003514,184900,151.4332514332514333,5
062308003519,364000,290.2711323763955343,12
062308003520,309900,272.6415094339622642,19
062308003521,348000,283.9969947407963937,13
062308003525,337500,293.1985294117647059,12
062308003526,359000,285.8231707317073171,15
062308003527,370000,294.1176470588235294,10
062308003529,475000,400.1650165016501650,11
062308011785,545000,336.6863905325443787,35
062313003530,490000,463.1474103585657371,7
062334003543,145000,110.5442176870748299,6
062334006019,130000,95.1949229374433364,5
062361003578,340000,244.3355786895284752,37
062361003587,180000,166.5124884366327475,10
062403000178,410000,387.1499176276771005,7
062403003615,355000,329.3135435992578850,5
062403009579,419500,357.7806122448979592,14
062409003638,128000,100.0000000000000000,5
062450003674,589388,496.5358045492839090,6
062454007212,189900,144.9275362318840580,224
062454011185,265000,185.8974358974358974,92
062454012252,160000,155.9454191033138402,9
062457003684,1400000,1155.6603773584905660,15
062457003685,1650000,1277.7777777777777778,7
062460003687,125500,114.1012909632571996,13
062460003691,151000,118.7050359712230216,11
062460003692,120000,69.4568121104185218,9
062460008899,138000,105.1112943116240725,6
062487003713,1000000,720.6012378426171530,27
062487003714,1000000,720.6012378426171530,27
062487003716,1000000,720.6012378426171530,27
062487008518,1000000,720.6012378426171530,27
062487009926,1000000,720.6012378426171530,27
062490003721,849500,585.7142857142857143,5
062513003728,125000,112.6984126984126984,12
062513003729,160000,128.0864197530864198,14
062513003730,250000,181.9407008086253369,30
062513003732,190000,153.9708265802269044,7
062513003733,132000,120.4318936877076412,8
062513003735,190000,152.3297491039426523,8
062513003745,210000,154.1373239436619718,30
062513003756,187000,146.0980036297640653,18
062513009156,196000,130.6666666666666667,7
062532003775,528000,435.5158730158730159,9
062532003778,600000,415.9482758620689655,7
062532003779,550000,455.2652414885193983,6
062532003781,520000,435.4207436399217221,5
062532003783,485000,354.8085901027077498,5
062541003786,392000,359.8039215686274510,11
062547003792,434900,353.0338849487785658,11
062547003798,320000,243.1610942249240122,5
062547003799,417000,362.6086956521739130,5
062547003805,390000,361.9691119691119691,10
062547003812,361308,248.5750474984167194,6
062547003813,360000,318.1489515545914678,5
062550003815,1300000,1137.0157819225251076,7
062553003825,492000,413.6229022704837117,14
062553003829,420000,324.1666666666666667,5
062553012851,700000,534.5394736842105263,15
062565003845,415000,289.8044692737430168,5
062580008908,225000,185.5468750000000000,12
062580009935,239000,182.1192052980132450,7
062586003885,100000,80.5555555555555556,34
062586003887,126100,100.1588562351072280,24
062586003888,87650,76.2195121951219512,17
062586003889,65000,51.5933232169954476,16
