nces_code,name,city,state_code,is_suburb,district_nces_code,district_name,redfin_metro,metropolitan_division,metropolitan_statistical_area,school_quality,great_schools_rating,number_of_students,median_sale_price,median_sale_price_per_sqft,total_sales
330594000386,William Allen School,Rochester,NH,suburb,3305940,Rochester School District,"Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",average_school,5,366,145000,134.54861111111111,5
330594000388,Chamberlain Street School,Rochester,NH,suburb,3305940,Rochester School District,"Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",poor_school,3,377,152900,144.02017291066284,8
330594000391,McClelland School,Rochester,NH,suburb,3305940,Rochester School District,"Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",average_school,5,373,169900,130.1246537396122,8
330594000392,East Rochester School,Rochester,NH,suburb,3305940,Rochester School District,"Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",poor_school,3,313,126000,92.05426356589147,6
330594000522,Nancy Loud School,Rochester,NH,suburb,3305940,Rochester School District,"Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",average_school,7,87,126000,92.05426356589147,6
330624000483,Maple Wood Elementary School,Somersworth,NH,suburb,3306240,Somersworth School District,"Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",average_school,4,264,166500,118.7335092348285,11
330624000698,Idlehurst Elementary School,Somersworth,NH,suburb,3306240,Somersworth School District,"Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",poor_school,3,519,139400,119.0,10
340159001324,Berlin Community Elementary School,Berlin,NJ,suburb,3401590,Berlin Borough School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",average_school,6,861,178000,114.43569553805774,6
340246000260,Fountain Woods Elementary School,Burlington,NJ,suburb,3402460,Burlington Township Board of Education School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",average_school,4,869,77000,56.2043795620438,5
340324005899,Clementon Elementary School,Clementon,NJ,suburb,3403240,Clementon Elementary School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",top_school,8,457,36000,30.405405405405407,5
340342001484,William P. Tatem Elementary School,Collingswood,NJ,suburb,3403420,Collingswood Public School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",average_school,7,217,210000,156.99404761904762,5
340447001062,Magowan Elementary School,Beverly,NJ,suburb,3404470,Edgewater Park Township School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",poor_school,3,509,152000,109.6590909090909,9
340522006066,Riverfront School,Florence Township,NJ,suburb,3405220,Florence Township School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",poor_school,3,690,130000,114.88970588235294,11
340564003822,West Freehold Elementary School,Freehold,NJ,suburb,3405640,Freehold Township School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,524,260000,179.48717948717947,5
340588002568,Thomas E. Bowe Elementary School,Glassboro,NJ,suburb,3405880,Glassboro Public School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",poor_school,3,462,245290,133.33333333333334,22
340600001504,Mary E. Costello Elementary School,Gloucester City,NJ,suburb,3406000,Gloucester City Public School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",average_school,4,375,51500,38.0184331797235,8
340690000441,Pleasant Valley School,Mullica Hill,NJ,suburb,3406900,Harrison Township School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",top_school,8,637,205000,150.82101806239737,16
340756000721,Adelphia School,Freehold,NJ,suburb,3407560,Howell Township Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,332,182500,150.32211882605583,14
340756003862,Ardena Elementary School,Farmingdale,NJ,suburb,3407560,Howell Township Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,435,182500,150.32211882605583,14
340756003864,Edith M. Griebling Elementary School,Farmingdale,NJ,suburb,3407560,Howell Township Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,539,165500,147.05882352941177,9
340786003884,Joseph C Caruso School,Keansburg,NJ,suburb,3407860,Keansburg School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,209,50000,49.800796812749006,6
340795003890,Central School,Keyport,NJ,suburb,3407950,Keyport Board of Education School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,661,165000,128.1055900621118,5
340891004656,Long Beach Island Elementary School,Ship Bottom,NJ,suburb,3408910,Long Beach Island Consolidated School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,124,515000,404.54545454545456,16
340912005072,Penn Beach Elementary School,Pennsville,NJ,suburb,3409120,Pennsville Public School District,"Wilmington, DE","Wilmington, DE-MD-NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",top_school,8,264,49500,43.57394366197183,14
340999003394,Campbell Elementary School,Metuchen,NJ,suburb,3409990,Metuchen Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,672,315000,240.2745995423341,6
341050006096,Brookside School,Jamesburg,NJ,suburb,3410500,Monroe Township Board of Education School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,483,279000,153.84615384615384,29
341089001600,Mary Bray Elementary School,Mount Ephraim,NJ,suburb,3410890,Mt. Ephraim School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",average_school,5,255,131000,84.78964401294499,6
341212004074,Wolf Hill Elementary School,Oceanport,NJ,suburb,3412120,Oceanport School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,317,265000,202.83018867924528,5
341284005052,Paul W. Carleton Elementary School,Penns Grove,NJ,suburb,3412840,Penns Grove-Carneys Point Regional School District,"Wilmington, DE","Wilmington, DE-MD-NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",poor_school,3,317,28000,23.4375,9
341299001642,Albert M. Bean Elementary School,Pine Hill,NJ,suburb,3412990,Pine Hill Borough Board of Education School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",average_school,5,396,47000,43.10344827586207,5
341308002626,W.C.K. Walls Elementary School,Pitman,NJ,suburb,3413080,Pitman Boro Public School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",average_school,4,236,50000,45.80152671755725,6
341323004688,New Egypt Elementary School,Plumsted Township,NJ,suburb,3413230,Plumsted Township Board of Education School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,401,175000,147.55114693118412,5
341374004078,Red Bank Middle School,Red Bank,NJ,suburb,3413740,Red Bank Borough Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,497,270000,202.38095238095238,6
341443001654,Mary E. Volz Elementary School,Runnemede,NJ,suburb,3414430,Runnemede Public School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",poor_school,2,478,91000,73.98753894080997,17
341539000236,South River Elementary School,South River,NJ,suburb,3415390,South River Public School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,607,230000,174.13793103448276,5
341620004114,Swimming River Elementary School,Tinton Falls,NJ,suburb,3416200,Tinton Falls School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,348,730024,382.4117338920901,6
341632004750,Tuckerton Elementary School,Tuckerton,NJ,suburb,3416320,Tuckerton Borough School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,330,148500,147.45762711864407,14
341743002666,Green-Fields Elementary School,Woodbury,NJ,suburb,3417430,West Deptford Township Public School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",average_school,4,543,139000,116.5129924559933,11
341770006077,Millstone River School,Plainsboro,NJ,suburb,3417700,West Windsor-Plainsboro Regional School District,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,839,337000,203.31695331695332,38
341779002684,Parkview Elementary School,Westville,NJ,suburb,3417790,Westville Boro Public School District,"Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",average_school,4,363,101500,93.13725490196079,5
360000404577,Pinewood Elementary School,Schenectady,NY,suburb,3600004,Rotterdam-Mohonasen Central School District,"Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",average_school,6,553,116600,93.84384384384384,30
360002101705,Mattituck Cutchogue Elementary School,Cutchogue,NY,suburb,3600021,Mattituck-Cutchogue Union Free School District,"Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,580,475000,361.1111111111111,9
360008502293,PS 71 Rose E Scala,Bronx,NY,principal_city,3600085,Nyc Geog District # 8 - Bronx,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,1701,415000,246.58348187759952,6
360008502295,PS 72 Dr William Dorney,Bronx,NY,principal_city,3600085,Nyc Geog District # 8 - Bronx,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,877,315000,288.0859375,8
360010302052,PS 4 Maurice Wollin,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,804,320000,254.82093663911846,34
360010302062,PS 8 Shirlee Solomon,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,554,345000,273.56902356902356,11
360010302082,PS 13 M L Lindenmeyer,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,858,330000,243.12896405919662,19
360010302102,PS 19 the Curtis School,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,624,288000,207.27272727272728,6
360010302113,PS 22 Graniteville,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,4,1051,300000,225.0,23
360010302118,PS 23 Richmondtown,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,509,318000,276.0416666666667,10
360010302137,PS 29 Bardwell,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,741,383000,263.0121816168328,11
360010302142,PS 30 Westerleigh,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,790,360000,282.14285714285717,14
360010302149,PS 32 the Gifford School,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,714,355000,255.0,17
360010302165,PS 36 J C Drumgoole,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,913,450000,346.15384615384613,5
360010302171,PS 38 George Cromwell,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,366,283000,203.88888888888889,5
360010302174,PS 39 Francis J Murphy Junior,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,551,335000,276.9223076923077,11
360010302189,PS 42 Eltingville,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,930,355000,268.75,16
360010302196,PS 44 Thomas C Brown,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,946,234000,167.28624535315984,8
360010302201,PS 45 John Tyler,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,5,891,374500,305.0,8
360010302206,PS 46 Albert V Maniscalco,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,3,324,411000,278.5326086956522,5
360010302214,PS 48 William C Wilcox,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,882,375000,321.42857142857144,5
360010302220,PS 50 Frank Hankinson,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,10,856,335000,275.7201646090535,10
360010302234,PS 54 Charles W Leng,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,8,773,335000,232.14285714285714,12
360010302247,PS 57 Hubert H Humphrey,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",poor_school,2,712,265000,212.3397435897436,14
360010302257,PS 60 Alice Austen,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,920,341500,252.25225225225225,9
360010302286,PS 69 Daniel D Tompkins,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,7,941,325000,258.0882352941176,14
360010303394,PS 56 the Louis Desario School,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",top_school,9,691,325000,225.33495736906212,23
360010304816,PS 6 Cpl Allan F Kivlehan School,Staten Island,NY,principal_city,3600103,Nyc Geog District #31 - Staten Island,"New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",average_school,6,693,330000,271.1397058823529,13
