school_nces_code;school_name;district_nces_code;district_name;cbsa_title;median_sale_price;median_sale_price_per_sqft;total_sales
130282000367;WESLEY LAKES ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;119900;60.3557814485387548;289
130282000378;AUSTIN ROAD ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;127900;63.9822134387351779;232
130282001209;SMITH-BARNES ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;101600;63.1147540983606557;371
130282001212;HAMPTON ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;97500;62.0667102681491171;138
130282001214;LOCUST GROVE ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;122000;70.2819332566168009;243
130282001288;PATE'S CREEK ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;143000;71.6145833333333333;298
130282001641;PLEASANT GROVE ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;171000;69.5097380792478173;306
130282002128;COTTON INDIAN ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;115000;60.2191256830601093;349
130282002129;OAKLAND ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;149990;65.3846153846153846;441
130282002328;OLA ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;208500;79.2465086066904839;715
130282002329;MOUNT CARMEL ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;158000;68.1222260157050188;395
130282002392;EAST LAKE ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;231425;80.4195804195804196;357
130282002575;UNITY GROVE ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;132300;78.6228160328879753;457
130282002918;FLIPPEN ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;184900;77.4215552523874488;667
130282003408;LUELLA ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;151000;72.1088435374149660;462
130282003409;DUTCHTOWN ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;215000;73.9795918367346939;561
130282003412;TIMBER RIDGE ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;232500;83.6837678721614802;353
130282003413;WALNUT CREEK ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;140000;71.4091218515997277;627
130282003416;RED OAK ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;147000;69.6171059174540030;442
130282003417;NEW HOPE ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;130000;76.6666666666666667;346
130282003566;BETHLEHEM ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;210000;72.5334448160535117;486
130282003730;TUSSAHAW ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;128500;69.3286529179464677;514
130282003747;ROCK SPRING ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;164000;77.4276859504132231;434
130282003824;ROCKY CREEK ELEMENTARY SCHOOL;1302820;Henry County School District;Atlanta-Sandy Springs-Roswell, GA;137000;68.8424273329933707;406
130294001251;SOUTH JACKSON ELEMENTARY SCHOOL;1302940;Jackson County School District;Atlanta-Sandy Springs-Roswell, GA;126000;100.8807045636509207;1
130294002499;WEST JACKSON INTERMEDIATE SCHOOL;1302940;Jackson County School District;Atlanta-Sandy Springs-Roswell, GA;320570;93.0917308336123201;41
130297001255;WASHINGTON PARK ELEMENTARY SCHOOL;1302970;Jasper County School District;Atlanta-Sandy Springs-Roswell, GA;109500;62.6262626262626263;452
130321003425;LAMAR COUNTY ELEMENTARY SCHOOL;1303210;Lamar County School District;Atlanta-Sandy Springs-Roswell, GA;112000;62.3731459797033568;351
130351000763;DUNLEITH ELEMENTARY SCHOOL;1303510;Marietta City School District;Atlanta-Sandy Springs-Roswell, GA;166500;77.5862068965517241;374
130351000767;LOCKHEED ELEMENTARY SCHOOL;1303510;Marietta City School District;Atlanta-Sandy Springs-Roswell, GA;112000;77.1388499298737728;321
130351001337;PARK STREET ELEMENTARY SCHOOL;1303510;Marietta City School District;Atlanta-Sandy Springs-Roswell, GA;142000;113.4751773049645390;212
130351001338;A.L. BURRUSS ELEMENTARY SCHOOL;1303510;Marietta City School District;Atlanta-Sandy Springs-Roswell, GA;200000;101.9786910197869102;576
130351001341;WEST SIDE ELEMENTARY SCHOOL;1303510;Marietta City School District;Atlanta-Sandy Springs-Roswell, GA;294900;123.3183856502242152;649
130351001345;HICKORY HILLS ELEMENTARY SCHOOL;1303510;Marietta City School District;Atlanta-Sandy Springs-Roswell, GA;266000;91.1501491547895260;235
130351003479;SAWYER ROAD ELEMENTARY SCHOOL;1303510;Marietta City School District;Atlanta-Sandy Springs-Roswell, GA;235000;98.4918436441982148;481
130363002334;UNITY ELEMENTARY SCHOOL;1303630;Meriwether County School District;Atlanta-Sandy Springs-Roswell, GA;113400;67.1960904092852779;177
130363002335;MOUNTAIN VIEW ELEMENTARY SCHOOL;1303630;Meriwether County School District;Atlanta-Sandy Springs-Roswell, GA;89900;45.0000000000000000;134
130363002582;GEORGE E. WASHINGTON ELEMENTARY SCHOOL;1303630;Meriwether County School District;Atlanta-Sandy Springs-Roswell, GA;84000;49.2957746478873239;121
130372001374;SAMUEL E. HUBBARD ELEMENTARY SCHOOL;1303720;Monroe County School District;Atlanta-Sandy Springs-Roswell, GA;112000;62.1811224489795918;6
130378002141;MORGAN COUNTY ELEMENTARY SCHOOL;1303780;Morgan County School District;Atlanta-Sandy Springs-Roswell, GA;99000;44.1176470588235294;2
130393001456;EAST NEWTON ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;185000;76.8292682926829268;494
130393001459;PORTERDALE ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;134000;63.4567901234567901;230
130393001460;HEARD-MIXON ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;110000;60.8807142857142857;165
130393001462;FLINT HILL ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;146900;74.4078048780487805;491
130393001463;LIVINGSTON ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;115000;65.4311649016641452;342
130393002222;MIDDLE RIDGE ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;87000;57.3308270676691729;263
130393002223;WEST NEWTON ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;120000;58.6047445255474453;315
130393002507;OAK HILL ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;115521;67.3166202414113278;400
130393003435;ROCKY PLAINS ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;111000;67.3707210487982520;324
130393003770;SOUTH SALEM ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;103000;63.6249476768522394;367
130393003876;LIVE OAK ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;123000;57.2363041700735895;414
130393003920;FAIRVIEW ELEMENTARY SCHOOL;1303930;Newton County School District;Atlanta-Sandy Springs-Roswell, GA;159900;68.8942473303479159;365
130396002587;ROCKY BRANCH ELEMENTARY SCHOOL;1303960;Oconee County School District;Atlanta-Sandy Springs-Roswell, GA;366000;138.1760757994472957;12
130396003854;HIGH SHOALS ELEMENTARY SCHOOL;1303960;Oconee County School District;Atlanta-Sandy Springs-Roswell, GA;319500;177.5000000000000000;1
130402000522;SHELTON ELEMENTARY SCHOOL AT CROSSROAD;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;245000;91.4340574088440652;948
130402000524;NORTHSIDE ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;153000;75.5166931637519873;397
130402001473;NEW GEORGIA ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;159900;78.0548628428927681;207
130402001476;HIRAM ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;132500;71.5308370044052863;580
130402001477;UNION ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;115000;73.7924865831842576;285
130402001781;PANTER ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;125000;71.8793503480278422;359
130402002228;NEBO ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;130000;72.7934485896269336;496
130402002274;ROBERTS ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;140000;79.0391321193335916;540
130402002275;ALLGOOD ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;115900;73.0344827586206897;634
130402002588;BAGGETT ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;135000;71.6101694915254237;336
130402002958;POOLE ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;138415;71.3302752293577982;291
130402002959;RUSSOM ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;185000;83.8926174496644295;604
130402003439;DUGAN ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;123000;71.4489990467111535;347
130402003655;BURNT HICKORY ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;229900;89.3416927899686520;666
130402003827;HAL HUTCHENS ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;130000;71.8954248366013072;422
130402003864;SARA RAGSDALE ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;93000;67.4217907227615965;393
130402003986;ABNEY ELEMENTARY SCHOOL;1304020;Paulding County School District;Atlanta-Sandy Springs-Roswell, GA;182000;81.9490586932447398;931
130438001529;LAMAR-MILLEDGE ELEMENTARY SCHOOL;1304380;Richmond County School District;Atlanta-Sandy Springs-Roswell, GA;399900;157.6271186440677966;2
130441000575;SHOAL CREEK ELEMENTARY SCHOOL;1304410;Rockdale County School District;Atlanta-Sandy Springs-Roswell, GA;115000;55.9578670177748519;307
130441001580;HONEY CREEK ELEMENTARY SCHOOL;1304410;Rockdale County School District;Atlanta-Sandy Springs-Roswell, GA;143990;61.5920976176641488;361
130441001581;J.H. HOUSE ELEMENTARY SCHOOL;1304410;Rockdale County School District;Atlanta-Sandy Springs-Roswell, GA;120000;57.4304322084073416;156
130441001584;PINE STREET ELEMENTARY SCHOOL;1304410;Rockdale County School District;Atlanta-Sandy Springs-Roswell, GA;99000;47.8468899521531100;277
130441001585;FLAT SHOALS ELEMENTARY SCHOOL;1304410;Rockdale County School District;Atlanta-Sandy Springs-Roswell, GA;178900;60.4502688172043011;370
130441001590;BARKSDALE ELEMENTARY SCHOOL;1304410;Rockdale County School District;Atlanta-Sandy Springs-Roswell, GA;125000;62.4561403508771930;305
130441001830;LORRAINE ELEMENTARY SCHOOL;1304410;Rockdale County School District;Atlanta-Sandy Springs-Roswell, GA;187000;66.6666666666666667;397
130441002050;SIMS ELEMENTARY SCHOOL;1304410;Rockdale County School District;Atlanta-Sandy Springs-Roswell, GA;109900;56.1463207145895364;293
130441002051;HIGHTOWER TRAIL ELEMENTARY SCHOOL;1304410;Rockdale County School District;Atlanta-Sandy Springs-Roswell, GA;145000;62.6134301270417423;226
130454001616;SOCIAL CIRCLE ELEMENTARY SCHOOL;1304540;Social Circle City School District;Atlanta-Sandy Springs-Roswell, GA;125000;67.8670360110803324;178
130528002199;UPSON-LEE NORTH ELEMENTARY SCHOOL;1305280;Thomaston-Upson County School District;Atlanta-Sandy Springs-Roswell, GA;127500;72.4637681159420290;4
130539001057;WALNUT GROVE ELEMENTARY SCHOOL;1305390;Walton County School District;Atlanta-Sandy Springs-Roswell, GA;170000;83.3333333333333333;412
130539001766;BAY CREEK ELEMENTARY SCHOOL;1305390;Walton County School District;Atlanta-Sandy Springs-Roswell, GA;150000;75.3348214285714286;581
130539001768;WALKER PARK ELEMENTARY SCHOOL;1305390;Walton County School District;Atlanta-Sandy Springs-Roswell, GA;168000;82.9207920792079208;603
130539001769;HARMONY ELEMENTARY SCHOOL;1305390;Walton County School District;Atlanta-Sandy Springs-Roswell, GA;123609;67.1686746987951807;496
130539002136;LOGANVILLE ELEMENTARY SCHOOL;1305390;Walton County School District;Atlanta-Sandy Springs-Roswell, GA;184900;79.3876262626262626;552
130539002516;ATHA ROAD ELEMENTARY SCHOOL;1305390;Walton County School District;Atlanta-Sandy Springs-Roswell, GA;150900;75.7654385054488843;475
130539002607;YOUTH ELEMENTARY SCHOOL;1305390;Walton County School District;Atlanta-Sandy Springs-Roswell, GA;150000;84.0336134453781513;384
130539003569;MONROE ELEMENTARY SCHOOL;1305390;Walton County School District;Atlanta-Sandy Springs-Roswell, GA;154000;78.8295165394402036;343
130539003668;SHARON ELEMENTARY SCHOOL;1305390;Walton County School District;Atlanta-Sandy Springs-Roswell, GA;169000;80.3571428571428571;452
150003000001;ENCHANTED LAKE ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;855000;467.2290720311486048;125
150003000002;HAU ULA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;480000;409.7222222222222222;132
150003000003;HE EIA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;436000;394.1908713692946058;361
150003000004;KA A AWA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;660000;469.3877551020408163;55
150003000005;KA ELEPULU ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;770000;467.6539360872954014;75
150003000006;KAHALU U ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;689000;441.0420475319926874;108
150003000008;KAILUA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;535000;509.2592592592592593;426
150003000011;KAINALU ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;865000;568.2643427741466957;160
150003000013;KANE OHE ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;650000;455.7335581787521079;88
150003000014;KAPUNAHALA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;465000;385.4166666666666667;137
150003000015;KEOLU ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;810000;434.7826086956521739;101
150003000017;LA IE ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;1033000;626.9465290806754221;27
150003000019;MAUNAWILI ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;885000;463.5989010989010989;86
150003000021;REVEREND BENJAMIN PARKER ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;500000;438.2445141065830721;209
150003000022;BLANCHE POPE ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;1264400;739.7959183673469388;9
150003000023;PU OHALA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;694000;473.2685297691373026;87
150003000024;SUNSET BEACH ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;1100000;607.2874493927125506;105
150003000025;WAIAHOLE ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;625000;440.3719912472647702;35
150003000099;MILILANI MAUKA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;367000;415.2046783625730994;421
150003000101;AIKAHI ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;798000;447.3490427098674521;235
150003000104;MOANALUA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;670000;401.5151515151515152;82
150003000105;MILILANI WAENA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;365000;336.4737550471063257;350
150003000106;MILILANI UKA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;395999;332.8757721345229925;260
150003000107;MAKALAPA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;425000;448.1132075471698113;135
150003000109;WAIAU ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;349000;335.0383631713554987;162
150003000111;WAI ANAE ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;315000;256.5982404692082111;97
150003000112;POHAKEA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;518000;321.7084639498432602;267
150003000115;PEARL CITY ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;610000;398.6272439281942978;77
150003000116;PALISADES ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;564000;374.8280605226960110;106
150003000118;NANAKULI ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;265000;204.0682414698162730;9
150003000119;NANAIKAPONO ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;195000;187.6876876876876877;138
150003000120;MOMILANI ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;623000;376.5984654731457801;14
150003000121;MAUKA LANI ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;352500;302.5830258302583026;409
150003000122;MANANA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;272500;377.4647887323943662;180
150003000123;MAKAKILO ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;490000;334.5721873491067117;268
150003000124;MAKAHA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;163000;205.7356608478802993;396
150003000125;MA ILI ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;393000;299.8379254457050243;416
150003000126;LEHUA ELEMENTARY SCHOOL;1500030;Hawaii Department of Education;Urban Honolulu, HI;249000;308.3333333333333333;29
